"TS","Year","Month","DayOfMon","DayOfYear","Hour","Minute","WndSpd_10m_Max"
"2020-10-27 07:10:00","2020","10","27","301","7","10","2.613"
"2020-10-27 07:11:00","2020","10","27","301","7","11","2.091"
"2020-10-27 07:12:00","2020","10","27","301","7","12","2.254"
"2020-10-27 07:13:00","2020","10","27","301","7","13","2.548"
"2020-10-27 07:14:00","2020","10","27","301","7","14","2.483"
"2020-10-27 07:15:00","2020","10","27","301","7","15","2.548"
"2020-10-27 07:16:00","2020","10","27","301","7","16","2.548"
"2020-10-27 07:17:00","2020","10","27","301","7","17","3.103"
"2020-10-27 07:18:00","2020","10","27","301","7","18","2.417"
"2020-10-27 07:19:00","2020","10","27","301","7","19","2.385"
"2020-10-27 07:20:00","2020","10","27","301","7","20","2.058"
"2020-10-27 07:21:00","2020","10","27","301","7","21","1.927"
"2020-10-27 07:22:00","2020","10","27","301","7","22","2.842"
"2020-10-27 07:23:00","2020","10","27","301","7","23","2.025"
"2020-10-27 07:24:00","2020","10","27","301","7","24","2.385"
"2020-10-27 07:25:00","2020","10","27","301","7","25","2.352"
"2020-10-27 07:26:00","2020","10","27","301","7","26","2.189"
"2020-10-27 07:27:00","2020","10","27","301","7","27","2.385"
"2020-10-27 07:28:00","2020","10","27","301","7","28","2.123"
"2020-10-27 07:29:00","2020","10","27","301","7","29","1.895"
"2020-10-27 07:30:00","2020","10","27","301","7","30","1.993"
"2020-10-27 07:31:00","2020","10","27","301","7","31","2.058"
"2020-10-27 07:32:00","2020","10","27","301","7","32","2.483"
"2020-10-27 07:33:00","2020","10","27","301","7","33","2.613"
"2020-10-27 07:34:00","2020","10","27","301","7","34","3.789"
"2020-10-27 07:35:00","2020","10","27","301","7","35","3.463"
"2020-10-27 07:36:00","2020","10","27","301","7","36","3.267"
"2020-10-27 07:37:00","2020","10","27","301","7","37","2.189"
"2020-10-27 07:38:00","2020","10","27","301","7","38","3.332"
"2020-10-27 07:39:00","2020","10","27","301","7","39","3.136"
"2020-10-27 07:40:00","2020","10","27","301","7","40","3.038"
"2020-10-27 07:41:00","2020","10","27","301","7","41","2.548"
"2020-10-27 07:42:00","2020","10","27","301","7","42","2.744"
"2020-10-27 07:43:00","2020","10","27","301","7","43","3.43"
"2020-10-27 07:44:00","2020","10","27","301","7","44","2.711"
"2020-10-27 07:45:00","2020","10","27","301","7","45","2.091"
"2020-10-27 07:46:00","2020","10","27","301","7","46","2.777"
"2020-10-27 07:47:00","2020","10","27","301","7","47","3.43"
"2020-10-27 07:48:00","2020","10","27","301","7","48","3.267"
"2020-10-27 07:49:00","2020","10","27","301","7","49","2.613"
"2020-10-27 07:50:00","2020","10","27","301","7","50","2.777"
"2020-10-27 07:51:00","2020","10","27","301","7","51","2.907"
"2020-10-27 07:52:00","2020","10","27","301","7","52","2.352"
"2020-10-27 07:53:00","2020","10","27","301","7","53","2.385"
"2020-10-27 07:54:00","2020","10","27","301","7","54","4.149"
"2020-10-27 07:55:00","2020","10","27","301","7","55","4.345"
"2020-10-27 07:56:00","2020","10","27","301","7","56","3.789"
"2020-10-27 07:57:00","2020","10","27","301","7","57","3.267"
"2020-10-27 07:58:00","2020","10","27","301","7","58","3.103"
"2020-10-27 07:59:00","2020","10","27","301","7","59","2.875"
"2020-10-27 08:00:00","2020","10","27","301","8","0","3.626"
"2020-10-27 08:01:00","2020","10","27","301","8","1","3.822"
"2020-10-27 08:02:00","2020","10","27","301","8","2","4.018"
"2020-10-27 08:03:00","2020","10","27","301","8","3","3.659"
"2020-10-27 08:04:00","2020","10","27","301","8","4","4.018"
"2020-10-27 08:05:00","2020","10","27","301","8","5","3.691"
"2020-10-27 08:06:00","2020","10","27","301","8","6","2.907"
"2020-10-27 08:07:00","2020","10","27","301","8","7","3.103"
"2020-10-27 08:08:00","2020","10","27","301","8","8","2.679"
"2020-10-27 08:09:00","2020","10","27","301","8","9","3.855"
"2020-10-27 08:10:00","2020","10","27","301","8","10","3.495"
"2020-10-27 08:11:00","2020","10","27","301","8","11","3.397"
"2020-10-27 08:12:00","2020","10","27","301","8","12","3.071"
"2020-10-27 08:13:00","2020","10","27","301","8","13","2.842"
"2020-10-27 08:14:00","2020","10","27","301","8","14","2.581"
"2020-10-27 08:15:00","2020","10","27","301","8","15","2.777"
"2020-10-27 08:16:00","2020","10","27","301","8","16","3.561"
"2020-10-27 08:17:00","2020","10","27","301","8","17","3.92"
"2020-10-27 08:18:00","2020","10","27","301","8","18","3.626"
"2020-10-27 08:19:00","2020","10","27","301","8","19","2.973"
"2020-10-27 08:20:00","2020","10","27","301","8","20","3.299"
"2020-10-27 08:21:00","2020","10","27","301","8","21","3.103"
"2020-10-27 08:22:00","2020","10","27","301","8","22","3.365"
"2020-10-27 08:23:00","2020","10","27","301","8","23","3.071"
"2020-10-27 08:24:00","2020","10","27","301","8","24","2.548"
"2020-10-27 08:25:00","2020","10","27","301","8","25","3.495"
"2020-10-27 08:26:00","2020","10","27","301","8","26","2.907"
"2020-10-27 08:27:00","2020","10","27","301","8","27","2.483"
"2020-10-27 08:28:00","2020","10","27","301","8","28","3.234"
"2020-10-27 08:29:00","2020","10","27","301","8","29","3.071"
"2020-10-27 08:30:00","2020","10","27","301","8","30","2.548"
"2020-10-27 08:31:00","2020","10","27","301","8","31","2.548"
"2020-10-27 08:32:00","2020","10","27","301","8","32","2.973"
"2020-10-27 08:33:00","2020","10","27","301","8","33","2.973"
"2020-10-27 08:34:00","2020","10","27","301","8","34","2.744"
"2020-10-27 08:35:00","2020","10","27","301","8","35","2.613"
"2020-10-27 08:36:00","2020","10","27","301","8","36","2.581"
"2020-10-27 08:37:00","2020","10","27","301","8","37","2.679"
"2020-10-27 08:38:00","2020","10","27","301","8","38","2.091"
"2020-10-27 08:39:00","2020","10","27","301","8","39","2.842"
"2020-10-27 08:40:00","2020","10","27","301","8","40","2.907"
"2020-10-27 08:41:00","2020","10","27","301","8","41","3.201"
"2020-10-27 08:42:00","2020","10","27","301","8","42","2.973"
"2020-10-27 08:43:00","2020","10","27","301","8","43","3.855"
"2020-10-27 08:44:00","2020","10","27","301","8","44","3.724"
"2020-10-27 08:45:00","2020","10","27","301","8","45","3.267"
"2020-10-27 08:46:00","2020","10","27","301","8","46","3.561"
"2020-10-27 08:47:00","2020","10","27","301","8","47","2.875"
"2020-10-27 08:48:00","2020","10","27","301","8","48","3.103"
"2020-10-27 08:49:00","2020","10","27","301","8","49","3.136"
"2020-10-27 08:50:00","2020","10","27","301","8","50","3.593"
"2020-10-27 08:51:00","2020","10","27","301","8","51","2.287"
"2020-10-27 08:52:00","2020","10","27","301","8","52","2.94"
"2020-10-27 08:53:00","2020","10","27","301","8","53","3.005"
"2020-10-27 08:54:00","2020","10","27","301","8","54","2.319"
"2020-10-27 08:55:00","2020","10","27","301","8","55","3.887"
"2020-10-27 08:56:00","2020","10","27","301","8","56","3.757"
"2020-10-27 08:57:00","2020","10","27","301","8","57","4.018"
"2020-10-27 08:58:00","2020","10","27","301","8","58","3.528"
"2020-10-27 08:59:00","2020","10","27","301","8","59","3.201"
"2020-10-27 09:00:00","2020","10","27","301","9","0","2.548"
"2020-10-27 09:01:00","2020","10","27","301","9","1","3.92"
"2020-10-27 09:02:00","2020","10","27","301","9","2","3.103"
"2020-10-27 09:03:00","2020","10","27","301","9","3","2.515"
"2020-10-27 09:04:00","2020","10","27","301","9","4","2.744"
"2020-10-27 09:05:00","2020","10","27","301","9","5","2.842"
"2020-10-27 09:06:00","2020","10","27","301","9","6","2.777"
"2020-10-27 09:07:00","2020","10","27","301","9","7","2.189"
"2020-10-27 09:08:00","2020","10","27","301","9","8","3.365"
"2020-10-27 09:09:00","2020","10","27","301","9","9","3.201"
"2020-10-27 09:10:00","2020","10","27","301","9","10","2.483"
"2020-10-27 09:11:00","2020","10","27","301","9","11","1.895"
"2020-10-27 09:12:00","2020","10","27","301","9","12","2.221"
"2020-10-27 09:13:00","2020","10","27","301","9","13","2.581"
"2020-10-27 09:14:00","2020","10","27","301","9","14","3.169"
"2020-10-27 09:15:00","2020","10","27","301","9","15","2.581"
"2020-10-27 09:16:00","2020","10","27","301","9","16","2.515"
"2020-10-27 09:17:00","2020","10","27","301","9","17","2.777"
"2020-10-27 09:18:00","2020","10","27","301","9","18","2.907"
"2020-10-27 09:19:00","2020","10","27","301","9","19","3.365"
"2020-10-27 09:20:00","2020","10","27","301","9","20","2.254"
"2020-10-27 09:21:00","2020","10","27","301","9","21","2.646"
"2020-10-27 09:22:00","2020","10","27","301","9","22","3.822"
"2020-10-27 09:23:00","2020","10","27","301","9","23","2.548"
"2020-10-27 09:24:00","2020","10","27","301","9","24","3.397"
"2020-10-27 09:25:00","2020","10","27","301","9","25","3.822"
"2020-10-27 09:26:00","2020","10","27","301","9","26","3.169"
"2020-10-27 09:27:00","2020","10","27","301","9","27","3.234"
"2020-10-27 09:28:00","2020","10","27","301","9","28","4.247"
"2020-10-27 09:29:00","2020","10","27","301","9","29","3.691"
"2020-10-27 09:30:00","2020","10","27","301","9","30","2.515"
"2020-10-27 09:31:00","2020","10","27","301","9","31","3.234"
"2020-10-27 09:32:00","2020","10","27","301","9","32","4.051"
"2020-10-27 09:33:00","2020","10","27","301","9","33","3.757"
"2020-10-27 09:34:00","2020","10","27","301","9","34","2.483"
"2020-10-27 09:35:00","2020","10","27","301","9","35","2.417"
"2020-10-27 09:36:00","2020","10","27","301","9","36","3.201"
"2020-10-27 09:37:00","2020","10","27","301","9","37","3.169"
"2020-10-27 09:38:00","2020","10","27","301","9","38","3.169"
"2020-10-27 09:39:00","2020","10","27","301","9","39","3.169"
"2020-10-27 09:40:00","2020","10","27","301","9","40","2.548"
"2020-10-27 09:41:00","2020","10","27","301","9","41","2.417"
"2020-10-27 09:42:00","2020","10","27","301","9","42","3.071"
"2020-10-27 09:43:00","2020","10","27","301","9","43","2.777"
"2020-10-27 09:44:00","2020","10","27","301","9","44","2.581"
"2020-10-27 09:45:00","2020","10","27","301","9","45","2.646"
"2020-10-27 09:46:00","2020","10","27","301","9","46","3.561"
"2020-10-27 09:47:00","2020","10","27","301","9","47","3.691"
"2020-10-27 09:48:00","2020","10","27","301","9","48","3.201"
"2020-10-27 09:49:00","2020","10","27","301","9","49","3.463"
"2020-10-27 09:50:00","2020","10","27","301","9","50","4.41"
"2020-10-27 09:51:00","2020","10","27","301","9","51","3.071"
"2020-10-27 09:52:00","2020","10","27","301","9","52","3.626"
"2020-10-27 09:53:00","2020","10","27","301","9","53","3.43"
"2020-10-27 09:54:00","2020","10","27","301","9","54","2.809"
"2020-10-27 09:55:00","2020","10","27","301","9","55","3.136"
"2020-10-27 09:56:00","2020","10","27","301","9","56","3.528"
"2020-10-27 09:57:00","2020","10","27","301","9","57","4.312"
"2020-10-27 09:58:00","2020","10","27","301","9","58","3.855"
"2020-10-27 09:59:00","2020","10","27","301","9","59","4.508"
"2020-10-27 10:00:00","2020","10","27","301","10","0","4.083"
"2020-10-27 10:01:00","2020","10","27","301","10","1","3.822"
"2020-10-27 10:02:00","2020","10","27","301","10","2","4.181"
"2020-10-27 10:03:00","2020","10","27","301","10","3","4.181"
"2020-10-27 10:04:00","2020","10","27","301","10","4","3.887"
"2020-10-27 10:05:00","2020","10","27","301","10","5","3.332"
"2020-10-27 10:06:00","2020","10","27","301","10","6","2.744"
"2020-10-27 10:07:00","2020","10","27","301","10","7","4.149"
"2020-10-27 10:08:00","2020","10","27","301","10","8","4.083"
"2020-10-27 10:09:00","2020","10","27","301","10","9","4.083"
"2020-10-27 10:10:00","2020","10","27","301","10","10","4.377"
"2020-10-27 10:11:00","2020","10","27","301","10","11","4.051"
"2020-10-27 10:12:00","2020","10","27","301","10","12","4.181"
"2020-10-27 10:13:00","2020","10","27","301","10","13","3.953"
"2020-10-27 10:14:00","2020","10","27","301","10","14","3.92"
"2020-10-27 10:15:00","2020","10","27","301","10","15","5.194"
"2020-10-27 10:16:00","2020","10","27","301","10","16","5.129"
"2020-10-27 10:17:00","2020","10","27","301","10","17","3.953"
"2020-10-27 10:18:00","2020","10","27","301","10","18","4.181"
"2020-10-27 10:19:00","2020","10","27","301","10","19","4.181"
"2020-10-27 10:20:00","2020","10","27","301","10","20","3.43"
"2020-10-27 10:21:00","2020","10","27","301","10","21","3.038"
"2020-10-27 10:22:00","2020","10","27","301","10","22","2.483"
"2020-10-27 10:23:00","2020","10","27","301","10","23","4.181"
"2020-10-27 10:24:00","2020","10","27","301","10","24","4.769"
"2020-10-27 10:25:00","2020","10","27","301","10","25","3.234"
"2020-10-27 10:26:00","2020","10","27","301","10","26","4.345"
"2020-10-27 10:27:00","2020","10","27","301","10","27","4.116"
"2020-10-27 10:28:00","2020","10","27","301","10","28","4.181"
"2020-10-27 10:29:00","2020","10","27","301","10","29","5.913"
"2020-10-27 10:30:00","2020","10","27","301","10","30","5.684"
"2020-10-27 10:31:00","2020","10","27","301","10","31","5.749"
"2020-10-27 10:32:00","2020","10","27","301","10","32","5.423"
"2020-10-27 10:33:00","2020","10","27","301","10","33","3.561"
"2020-10-27 10:34:00","2020","10","27","301","10","34","5.031"
"2020-10-27 10:35:00","2020","10","27","301","10","35","5.096"
"2020-10-27 10:36:00","2020","10","27","301","10","36","3.724"
"2020-10-27 10:37:00","2020","10","27","301","10","37","3.757"
"2020-10-27 10:38:00","2020","10","27","301","10","38","2.711"
"2020-10-27 10:39:00","2020","10","27","301","10","39","3.169"
"2020-10-27 10:40:00","2020","10","27","301","10","40","2.352"
"2020-10-27 10:41:00","2020","10","27","301","10","41","4.933"
"2020-10-27 10:42:00","2020","10","27","301","10","42","5.292"
"2020-10-27 10:43:00","2020","10","27","301","10","43","5.357"
"2020-10-27 10:44:00","2020","10","27","301","10","44","4.965"
"2020-10-27 10:45:00","2020","10","27","301","10","45","4.573"
"2020-10-27 10:46:00","2020","10","27","301","10","46","4.965"
"2020-10-27 10:47:00","2020","10","27","301","10","47","5.259"
"2020-10-27 10:48:00","2020","10","27","301","10","48","4.41"
"2020-10-27 10:49:00","2020","10","27","301","10","49","3.953"
"2020-10-27 10:50:00","2020","10","27","301","10","50","3.234"
"2020-10-27 10:51:00","2020","10","27","301","10","51","3.855"
"2020-10-27 10:52:00","2020","10","27","301","10","52","4.508"
"2020-10-27 10:53:00","2020","10","27","301","10","53","5.782"
"2020-10-27 10:54:00","2020","10","27","301","10","54","4.345"
"2020-10-27 10:55:00","2020","10","27","301","10","55","4.737"
"2020-10-27 10:56:00","2020","10","27","301","10","56","5.521"
"2020-10-27 10:57:00","2020","10","27","301","10","57","5.651"
"2020-10-27 10:58:00","2020","10","27","301","10","58","5.717"
"2020-10-27 10:59:00","2020","10","27","301","10","59","4.835"
"2020-10-27 11:00:00","2020","10","27","301","11","0","5.684"
"2020-10-27 11:01:00","2020","10","27","301","11","1","4.573"
"2020-10-27 11:02:00","2020","10","27","301","11","2","5.651"
"2020-10-27 11:03:00","2020","10","27","301","11","3","4.508"
"2020-10-27 11:04:00","2020","10","27","301","11","4","4.181"
"2020-10-27 11:05:00","2020","10","27","301","11","5","3.593"
"2020-10-27 11:06:00","2020","10","27","301","11","6","4.704"
"2020-10-27 11:07:00","2020","10","27","301","11","7","4.639"
"2020-10-27 11:08:00","2020","10","27","301","11","8","3.724"
"2020-10-27 11:09:00","2020","10","27","301","11","9","3.299"
"2020-10-27 11:10:00","2020","10","27","301","11","10","3.332"
"2020-10-27 11:11:00","2020","10","27","301","11","11","3.789"
"2020-10-27 11:12:00","2020","10","27","301","11","12","5.031"
"2020-10-27 11:13:00","2020","10","27","301","11","13","4.279"
"2020-10-27 11:14:00","2020","10","27","301","11","14","3.593"
"2020-10-27 11:15:00","2020","10","27","301","11","15","3.953"
"2020-10-27 11:16:00","2020","10","27","301","11","16","2.287"
"2020-10-27 11:17:00","2020","10","27","301","11","17","2.319"
"2020-10-27 11:18:00","2020","10","27","301","11","18","3.299"
"2020-10-27 11:19:00","2020","10","27","301","11","19","4.018"
"2020-10-27 11:20:00","2020","10","27","301","11","20","3.92"
"2020-10-27 11:21:00","2020","10","27","301","11","21","2.777"
"2020-10-27 11:22:00","2020","10","27","301","11","22","4.149"
"2020-10-27 11:23:00","2020","10","27","301","11","23","3.332"
"2020-10-27 11:24:00","2020","10","27","301","11","24","2.613"
"2020-10-27 11:25:00","2020","10","27","301","11","25","2.156"
"2020-10-27 11:26:00","2020","10","27","301","11","26","3.528"
"2020-10-27 11:27:00","2020","10","27","301","11","27","4.312"
"2020-10-27 11:28:00","2020","10","27","301","11","28","4.279"
"2020-10-27 11:29:00","2020","10","27","301","11","29","3.953"
"2020-10-27 11:30:00","2020","10","27","301","11","30","3.789"
"2020-10-27 11:31:00","2020","10","27","301","11","31","2.581"
"2020-10-27 11:32:00","2020","10","27","301","11","32","3.103"
"2020-10-27 11:33:00","2020","10","27","301","11","33","3.463"
"2020-10-27 11:34:00","2020","10","27","301","11","34","5.129"
"2020-10-27 11:35:00","2020","10","27","301","11","35","4.998"
"2020-10-27 11:36:00","2020","10","27","301","11","36","5.717"
"2020-10-27 11:37:00","2020","10","27","301","11","37","5.063"
"2020-10-27 11:38:00","2020","10","27","301","11","38","4.41"
"2020-10-27 11:39:00","2020","10","27","301","11","39","5.292"
"2020-10-27 11:40:00","2020","10","27","301","11","40","5.423"
"2020-10-27 11:41:00","2020","10","27","301","11","41","4.9"
"2020-10-27 11:42:00","2020","10","27","301","11","42","4.377"
"2020-10-27 11:43:00","2020","10","27","301","11","43","3.724"
"2020-10-27 11:44:00","2020","10","27","301","11","44","2.875"
"2020-10-27 11:45:00","2020","10","27","301","11","45","4.639"
"2020-10-27 11:46:00","2020","10","27","301","11","46","4.508"
"2020-10-27 11:47:00","2020","10","27","301","11","47","5.88"
"2020-10-27 11:48:00","2020","10","27","301","11","48","4.116"
"2020-10-27 11:49:00","2020","10","27","301","11","49","4.149"
"2020-10-27 11:50:00","2020","10","27","301","11","50","3.267"
"2020-10-27 11:51:00","2020","10","27","301","11","51","5.847"
"2020-10-27 11:52:00","2020","10","27","301","11","52","4.704"
"2020-10-27 11:53:00","2020","10","27","301","11","53","4.933"
"2020-10-27 11:54:00","2020","10","27","301","11","54","4.345"
"2020-10-27 11:55:00","2020","10","27","301","11","55","4.279"
"2020-10-27 11:56:00","2020","10","27","301","11","56","3.463"
"2020-10-27 11:57:00","2020","10","27","301","11","57","3.626"
"2020-10-27 11:58:00","2020","10","27","301","11","58","3.822"
"2020-10-27 11:59:00","2020","10","27","301","11","59","4.083"
"2020-10-27 12:00:00","2020","10","27","301","12","0","3.234"
"2020-10-27 12:01:00","2020","10","27","301","12","1","4.671"
"2020-10-27 12:02:00","2020","10","27","301","12","2","3.789"
"2020-10-27 12:03:00","2020","10","27","301","12","3","4.475"
"2020-10-27 12:04:00","2020","10","27","301","12","4","3.757"
"2020-10-27 12:05:00","2020","10","27","301","12","5","4.475"
