"TS","Year","Month","DayOfMon","DayOfYear","Hour","Minute","WndDir_2m","WndDir_10m","WndSpd_2m","WndSpd_10m","WndSpd_Vert","WndSpd_2m_Std","WndSpd_10m_Std"
"2020-10-27 18:55:00","2020","10","27","301","18","55","95.6","103.9","0.555","0.719","0","0.168","0.237"
"2020-10-27 18:56:00","2020","10","27","301","18","56","114.6","97.8","0.915","1.699","0","0.146","0.299"
"2020-10-27 18:57:00","2020","10","27","301","18","57","112.7","121.4","0.915","1.339","0","0.119","0.183"
"2020-10-27 18:58:00","2020","10","27","301","18","58","82.3","92.8","0.751","1.339","0","0.158","0.247"
"2020-10-27 18:59:00","2020","10","27","301","18","59","80.2","84.8","1.405","1.47","0","0.409","0.291"
"2020-10-27 19:00:00","2020","10","27","301","19","0","88.6","85.2","1.568","1.764","0","0.165","0.138"
"2020-10-27 19:01:00","2020","10","27","301","19","1","98","123.5","1.764","2.221","0","0.27","0.407"
"2020-10-27 19:02:00","2020","10","27","301","19","2","90.5","65.63","1.045","1.601","0","0.224","0.307"
"2020-10-27 19:03:00","2020","10","27","301","19","3","78.31","85.2","0.915","1.535","0","0.211","0.206"
"2020-10-27 19:04:00","2020","10","27","301","19","4","98","104.7","1.731","1.731","0","0.308","0.247"
"2020-10-27 19:05:00","2020","10","27","301","19","5","99.6","107.6","1.241","1.601","0","0.346","0.429"
"2020-10-27 19:06:00","2020","10","27","301","19","6","109.9","99","0.882","1.797","0","0.243","0.234"
"2020-10-27 19:07:00","2020","10","27","301","19","7","98.6","94.6","1.013","1.339","0","0.194","0.141"
"2020-10-27 19:08:00","2020","10","27","301","19","8","81","90.8","0.817","1.274","0","0.107","0.07"
"2020-10-27 19:09:00","2020","10","27","301","19","9","90.6","90.3","0.915","1.307","0","0.114","0.232"
"2020-10-27 19:10:00","2020","10","27","301","19","10","99.1","95.7","1.927","2.483","0","0.43","0.381"
"2020-10-27 19:11:00","2020","10","27","301","19","11","79.62","85.4","1.633","2.091","0","0.326","0.188"
"2020-10-27 19:12:00","2020","10","27","301","19","12","110.9","120","2.254","2.515","0","0.452","0.512"
"2020-10-27 19:13:00","2020","10","27","301","19","13","111.6","119.6","1.372","1.568","0","0.355","0.286"
"2020-10-27 19:14:00","2020","10","27","301","19","14","126.6","115","1.111","1.731","0","0.224","0.2"
"2020-10-27 19:15:00","2020","10","27","301","19","15","101.2","133.1","1.307","1.503","-0.008","0.139","0.198"
"2020-10-27 19:16:00","2020","10","27","301","19","16","100.6","123.7","1.503","0.915","0","0.208","0.368"
"2020-10-27 19:17:00","2020","10","27","301","19","17","130.6","128.5","0.719","1.045","0","0.209","0.252"
"2020-10-27 19:18:00","2020","10","27","301","19","18","154.7","116.2","0.751","1.568","0","0.154","0.231"
"2020-10-27 19:19:00","2020","10","27","301","19","19","118","127.5","0.555","0.882","0","0.1","0.324"
"2020-10-27 19:20:00","2020","10","27","301","19","20","99.9","132","0","0.719","0","0.134","0.181"
"2020-10-27 19:21:00","2020","10","27","301","19","21","102.5","112.3","1.633","2.025","0","0.41","0.366"
"2020-10-27 19:22:00","2020","10","27","301","19","22","117.5","101.2","1.829","1.927","0","0.401","0.258"
"2020-10-27 19:23:00","2020","10","27","301","19","23","100.8","115","1.176","1.895","-0.003","0.158","0.355"
"2020-10-27 19:24:00","2020","10","27","301","19","24","57.46","70.38","1.209","1.764","0","0.093","0.229"
"2020-10-27 19:25:00","2020","10","27","301","19","25","90.6","85.6","1.111","1.601","0","0.173","0.185"
"2020-10-27 19:26:00","2020","10","27","301","19","26","125","126.8","1.013","2.548","0.002","0.229","0.333"
"2020-10-27 19:27:00","2020","10","27","301","19","27","156.4","147","0.784","1.764","0","0.449","0.301"
"2020-10-27 19:28:00","2020","10","27","301","19","28","216.9","184.9","1.111","0.817","0","0.105","0.323"
"2020-10-27 19:29:00","2020","10","27","301","19","29","218","165.4","1.209","1.045","0","0.049","0.107"
"2020-10-27 19:30:00","2020","10","27","301","19","30","312.3","225.2","0.425","0","0","0.254","0.297"
"2020-10-27 19:31:00","2020","10","27","301","19","31","197.7","150.1","0.915","1.927","0","0.232","0.86"
"2020-10-27 19:32:00","2020","10","27","301","19","32","136","139.9","0.947","1.47","0","0.202","0.386"
"2020-10-27 19:33:00","2020","10","27","301","19","33","100.4","105.2","1.503","3.005","-0.024","0.507","0.561"
"2020-10-27 19:34:00","2020","10","27","301","19","34","89.6","75.4","1.666","2.287","-0.011","0.226","0.279"
"2020-10-27 19:35:00","2020","10","27","301","19","35","84.6","104.5","1.307","1.895","0","0.367","0.45"
"2020-10-27 19:36:00","2020","10","27","301","19","36","98.7","120.6","1.568","1.699","0","0.271","0.195"
"2020-10-27 19:37:00","2020","10","27","301","19","37","54.89","88.9","1.437","2.711","0.039","0.478","0.306"
"2020-10-27 19:38:00","2020","10","27","301","19","38","88.5","81","1.601","1.927","0.011","0.726","0.875"
"2020-10-27 19:39:00","2020","10","27","301","19","39","99.5","120.4","1.209","2.287","0","0.383","0.446"
"2020-10-27 19:40:00","2020","10","27","301","19","40","128","127.6","1.895","2.483","-0.005","0.36","0.386"
"2020-10-27 19:41:00","2020","10","27","301","19","41","128.5","96.4","3.659","3.234","-0.116","0.496","0.651"
"2020-10-27 19:42:00","2020","10","27","301","19","42","132.5","127.8","0.751","1.045","0","0.681","0.683"
"2020-10-27 19:43:00","2020","10","27","301","19","43","101.2","98.7","0.98","0.915","0","0.233","0.389"
