"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.081610660E1,-3.630719757E1,-1.238299942E1,-3.974760056E1
2.082610660E1,-3.630719757E1,-1.239519978E1,-3.971099854E1
2.083610660E1,-3.625839996E1,-1.244399929E1,-3.966220093E1
2.084610660E1,-3.620959854E1,-1.249279976E1,-3.960120010E1
2.085610660E1,-3.622179794E1,-1.248059940E1,-3.964999771E1
2.086610660E1,-3.619739914E1,-1.249279976E1,-3.971099854E1
2.087610660E1,-3.624620056E1,-1.241959953E1,-3.984519958E1
2.088610660E1,-3.616080093E1,-1.237080002E1,-3.979639816E1
2.089610660E1,-3.617300034E1,-1.232199955E1,-3.974760056E1
2.090610660E1,-3.618519974E1,-1.229759979E1,-3.974760056E1
2.091610660E1,-3.616080093E1,-1.224879932E1,-3.974760056E1
2.092610660E1,-3.618519974E1,-1.227320004E1,-3.968659973E1
2.093610660E1,-3.618519974E1,-1.230980015E1,-3.964999771E1
2.094610660E1,-3.620959854E1,-1.230980015E1,-3.955239868E1
2.095610660E1,-3.618519974E1,-1.229759979E1,-3.952799988E1
2.096610660E1,-3.620959854E1,-1.221220016E1,-3.961339951E1
2.097610660E1,-3.617300034E1,-1.219999981E1,-3.975979996E1
2.098610660E1,-3.616080093E1,-1.210239983E1,-3.977199936E1
2.099610660E1,-3.617300034E1,-1.213899994E1,-3.983300018E1
2.100610660E1,-3.622179794E1,-1.205359936E1,-3.990620041E1
2.101610660E1,-3.631940079E1,-1.188280010E1,-4.001599884E1
2.102610660E1,-3.630719757E1,-1.183399963E1,-4.001599884E1
2.103610660E1,-3.631940079E1,-1.189499950E1,-3.990620041E1
2.104610660E1,-3.631940079E1,-1.189499950E1,-3.985739899E1
2.105610660E1,-3.630719757E1,-1.190719986E1,-3.978419876E1
2.106610660E1,-3.633160019E1,-1.196819973E1,-3.973539734E1
2.107610660E1,-3.631940079E1,-1.191940022E1,-3.968659973E1
2.108610660E1,-3.624620056E1,-1.191940022E1,-3.972319794E1
2.109610660E1,-3.616080093E1,-1.201700020E1,-3.963779831E1
2.110610660E1,-3.616080093E1,-1.205359936E1,-3.972319794E1
2.111610660E1,-3.614859772E1,-1.196819973E1,-3.984519958E1
2.112610660E1,-3.614859772E1,-1.202919960E1,-3.982080078E1
2.113610660E1,-3.613639832E1,-1.199259949E1,-3.986959839E1
2.114610660E1,-3.611199951E1,-1.199259949E1,-3.995499802E1
2.115610660E1,-3.611199951E1,-1.199259949E1,-3.989400101E1
2.116610660E1,-3.612419891E1,-1.196819973E1,-3.983300018E1
2.117610660E1,-3.608760071E1,-1.193159962E1,-3.990620041E1
2.118610660E1,-3.603879929E1,-1.189499950E1,-3.989400101E1
2.119610660E1,-3.603879929E1,-1.196819973E1,-3.986959839E1
2.120610660E1,-3.605099869E1,-1.189499950E1,-3.991839981E1
2.121610660E1,-3.607539749E1,-1.189499950E1,-3.983300018E1
2.122610660E1,-3.611199951E1,-1.189499950E1,-3.978419876E1
2.123610660E1,-3.612419891E1,-1.188280010E1,-3.985739899E1
2.124610660E1,-3.612419891E1,-1.190719986E1,-3.991839981E1
2.125610660E1,-3.614859772E1,-1.188280010E1,-3.986959839E1
2.126610660E1,-3.625839996E1,-1.185839939E1,-3.985739899E1
2.127610660E1,-3.627059937E1,-1.176079941E1,-3.986959839E1
2.128610660E1,-3.631940079E1,-1.177299976E1,-3.983300018E1
2.129610660E1,-3.634379959E1,-1.182180023E1,-3.988179779E1
2.130610660E1,-3.636819839E1,-1.176079941E1,-3.988179779E1
2.131610660E1,-3.642919922E1,-1.169979954E1,-3.990620041E1
2.132610660E1,-3.650239944E1,-1.167539978E1,-3.985739899E1
2.133610660E1,-3.657559967E1,-1.171199989E1,-3.986959839E1
2.134610660E1,-3.657559967E1,-1.166319942E1,-3.996719742E1
2.135610660E1,-3.663660049E1,-1.167539978E1,-3.990620041E1
2.136610660E1,-3.661219788E1,-1.163879967E1,-3.988179779E1
2.137610660E1,-3.663660049E1,-1.150459957E1,-3.983300018E1
2.138610660E1,-3.662440109E1,-1.146799946E1,-3.983300018E1
2.139610660E1,-3.664879990E1,-1.145580006E1,-3.979639816E1
2.140610660E1,-3.667319870E1,-1.140699959E1,-3.978419876E1
2.141610660E1,-3.669759750E1,-1.132159996E1,-3.978419876E1
2.142610660E1,-3.674639893E1,-1.123619938E1,-3.968659973E1
2.143610660E1,-3.675859833E1,-1.118739986E1,-3.968659973E1
2.144610660E1,-3.681959915E1,-1.111419964E1,-3.984519958E1
2.145610660E1,-3.684399796E1,-1.112639999E1,-3.986959839E1
2.146610660E1,-3.689279938E1,-1.111419964E1,-3.988179779E1
2.147610660E1,-3.684399796E1,-1.102880001E1,-3.988179779E1
2.148610660E1,-3.686840057E1,-1.100440025E1,-3.994279861E1
2.149610660E1,-3.679520035E1,-1.099219990E1,-3.991839981E1
2.150610660E1,-3.675859833E1,-1.100440025E1,-3.996719742E1
2.151610660E1,-3.686840057E1,-1.095559978E1,-4.001599884E1
2.152610660E1,-3.690499878E1,-1.091899967E1,-3.996719742E1
2.153610660E1,-3.696599960E1,-1.077260017E1,-4.005260086E1
2.154610660E1,-3.699039841E1,-1.071159935E1,-4.006480026E1
2.155610660E1,-3.705139923E1,-1.067500019E1,-4.010139847E1
2.156610660E1,-3.697819901E1,-1.063840008E1,-4.006480026E1
2.157610660E1,-3.705139923E1,-1.055299950E1,-4.008919907E1
2.158610660E1,-3.703919983E1,-1.045539951E1,-4.010139847E1
2.159610660E1,-3.695380020E1,-1.038220024E1,-4.011359787E1
2.160610660E1,-3.694160080E1,-1.033339977E1,-4.008919907E1
2.161610660E1,-3.689279938E1,-1.029679966E1,-4.000379944E1
2.162610660E1,-3.692939758E1,-1.019919968E1,-4.005260086E1
2.163610660E1,-3.691719818E1,-1.013819981E1,-4.010139847E1
2.164610660E1,-3.702700043E1,-1.007719994E1,-4.006480026E1
2.165610660E1,-3.697819901E1,-1.004059982E1,-4.005260086E1
2.166610660E1,-3.701480103E1,-1.005280018E1,-4.004039764E1
2.167610660E1,-3.702700043E1,-1.006499958E1,-3.999160004E1
2.168610660E1,-3.699039841E1,-1.008939934E1,-3.997940063E1
2.169610660E1,-3.691719818E1,-1.017479992E1,-4.000379944E1
2.170610660E1,-3.685620117E1,-1.024800014E1,-3.996719742E1
2.171610660E1,-3.686840057E1,-1.026019955E1,-3.989400101E1
2.172610660E1,-3.678300095E1,-1.021140003E1,-3.994279861E1
2.173610660E1,-3.683179855E1,-1.027239990E1,-3.996719742E1
2.174610660E1,-3.681959915E1,-1.030900002E1,-3.997940063E1
2.175610660E1,-3.681959915E1,-1.029679966E1,-4.001599884E1
2.176610660E1,-3.675859833E1,-1.027239990E1,-4.000379944E1
2.177610660E1,-3.679520035E1,-1.028460026E1,-4.002819824E1
2.178610660E1,-3.675859833E1,-1.023579979E1,-4.004039764E1
2.179610660E1,-3.672200012E1,-1.029679966E1,-4.000379944E1
2.180610660E1,-3.674639893E1,-1.035779953E1,-3.993059921E1
2.181610660E1,-3.668539810E1,-1.033339977E1,-3.990620041E1
2.182610660E1,-3.664879990E1,-1.036999989E1,-3.984519958E1
2.183610660E1,-3.662440109E1,-1.035779953E1,-3.989400101E1
2.184610660E1,-3.669759750E1,-1.040660000E1,-3.994279861E1
2.185610660E1,-3.667319870E1,-1.039439964E1,-3.991839981E1
2.186610660E1,-3.673419952E1,-1.043099976E1,-3.993059921E1
2.187610660E1,-3.675859833E1,-1.044320011E1,-3.995499802E1
2.188610660E1,-3.673419952E1,-1.044320011E1,-4.006480026E1
2.189610660E1,-3.673419952E1,-1.043099976E1,-4.007699966E1
2.190610660E1,-3.674639893E1,-1.036999989E1,-4.008919907E1
2.191610660E1,-3.672200012E1,-1.044320011E1,-4.011359787E1
2.192610660E1,-3.670980072E1,-1.041879940E1,-4.004039764E1
2.193610660E1,-3.673419952E1,-1.036999989E1,-4.018679810E1
2.194610660E1,-3.664879990E1,-1.036999989E1,-4.018679810E1
2.195610660E1,-3.664879990E1,-1.032119942E1,-4.024779892E1
2.196610660E1,-3.664879990E1,-1.034560013E1,-4.021120071E1
2.197610660E1,-3.666099930E1,-1.040660000E1,-4.017459869E1
2.198610660E1,-3.657559967E1,-1.041879940E1,-4.021120071E1
2.199610660E1,-3.655120087E1,-1.041879940E1,-4.013800049E1
2.200610660E1,-3.653899765E1,-1.045539951E1,-4.019899750E1
2.201610660E1,-3.647800064E1,-1.049199963E1,-4.010139847E1
2.202610660E1,-3.650239944E1,-1.047980022E1,-4.010139847E1
2.203610660E1,-3.644139862E1,-1.046759987E1,-4.012580109E1
2.204610660E1,-3.639260101E1,-1.039439964E1,-4.012580109E1
2.205610660E1,-3.638039780E1,-1.032119942E1,-4.016239929E1
2.206610660E1,-3.638039780E1,-1.028460026E1,-4.019899750E1
2.207610660E1,-3.629499817E1,-1.026019955E1,-4.015019989E1
2.208610660E1,-3.625839996E1,-1.018700027E1,-4.013800049E1
2.209610660E1,-3.628279877E1,-1.015040016E1,-4.016239929E1
2.210610660E1,-3.629499817E1,-1.011380005E1,-4.015019989E1
2.211610660E1,-3.631940079E1,-1.008939934E1,-4.006480026E1
2.212610660E1,-3.630719757E1,-1.010159969E1,-4.012580109E1
2.213610660E1,-3.629499817E1,-1.002839947E1,-4.012580109E1
2.214610660E1,-3.630719757E1,-9.955200195E0,-4.007699966E1
2.215610660E1,-3.639260101E1,-9.881999969E0,-4.011359787E1
2.216610660E1,-3.647800064E1,-9.845399857E0,-4.007699966E1
2.217610660E1,-3.646579742E1,-9.760000229E0,-4.005260086E1
2.218610660E1,-3.640480042E1,-9.686800003E0,-4.006480026E1
2.219610660E1,-3.634379959E1,-9.601399422E0,-4.018679810E1
2.220610660E1,-3.638039780E1,-9.442799568E0,-4.019899750E1
2.221610660E1,-3.638039780E1,-9.394000053E0,-4.024779892E1
2.222610660E1,-3.639260101E1,-9.369600296E0,-4.027219772E1
2.223610660E1,-3.636819839E1,-9.271999359E0,-4.034539795E1
2.224610660E1,-3.630719757E1,-9.247599602E0,-4.041859818E1
2.225610660E1,-3.629499817E1,-9.247599602E0,-4.047959900E1
2.226610660E1,-3.628279877E1,-9.271999359E0,-4.050399780E1
2.227610660E1,-3.635599899E1,-9.284199715E0,-4.045520020E1
2.228610660E1,-3.638039780E1,-9.345199585E0,-4.049179840E1
2.229610660E1,-3.634379959E1,-9.406199455E0,-4.040639877E1
2.230610660E1,-3.639260101E1,-9.406199455E0,-4.047959900E1
2.231610660E1,-3.631940079E1,-9.454999924E0,-4.041859818E1
2.232610660E1,-3.622179794E1,-9.418399811E0,-4.041859818E1
2.233610660E1,-3.619739914E1,-9.418399811E0,-4.043079758E1
2.234610660E1,-3.627059937E1,-9.333000183E0,-4.052840042E1
2.235610660E1,-3.619739914E1,-9.357399940E0,-4.051620102E1
2.236610660E1,-3.612419891E1,-9.345199585E0,-4.046739960E1
2.237610660E1,-3.608760071E1,-9.308599472E0,-4.058939743E1
2.238610660E1,-3.601440048E1,-9.320799828E0,-4.058939743E1
2.239610660E1,-3.605099869E1,-9.284199715E0,-4.063819885E1
2.240610660E1,-3.611199951E1,-9.271999359E0,-4.063819885E1
2.241610660E1,-3.611199951E1,-9.271999359E0,-4.065039825E1
2.242610660E1,-3.597779846E1,-9.357399940E0,-4.054059982E1
2.243610660E1,-3.594120026E1,-9.357399940E0,-4.046739960E1
2.244610660E1,-3.602659988E1,-9.320799828E0,-4.050399780E1
2.245610660E1,-3.605099869E1,-9.308599472E0,-4.045520020E1
2.246610660E1,-3.605099869E1,-9.284199715E0,-4.046739960E1
2.247610660E1,-3.603879929E1,-9.308599472E0,-4.049179840E1
2.248610660E1,-3.596559906E1,-9.357399940E0,-4.046739960E1
2.249610660E1,-3.600220108E1,-9.296400070E0,-4.045520020E1
2.250610660E1,-3.601440048E1,-9.223199844E0,-4.058939743E1
2.251610660E1,-3.602659988E1,-9.186599731E0,-4.073579788E1
2.252610660E1,-3.592900085E1,-9.235400200E0,-4.068700027E1
2.253610660E1,-3.589239883E1,-9.247599602E0,-4.072359848E1
2.254610660E1,-3.585580063E1,-9.186599731E0,-4.077239990E1
2.255610660E1,-3.586800003E1,-9.198800087E0,-4.074800110E1
2.256610660E1,-3.592900085E1,-9.162199974E0,-4.079679871E1
2.257610660E1,-3.585580063E1,-9.235400200E0,-4.074800110E1
2.258610660E1,-3.594120026E1,-9.271999359E0,-4.067480087E1
2.259610660E1,-3.594120026E1,-9.284199715E0,-4.065039825E1
2.260610660E1,-3.592900085E1,-9.271999359E0,-4.067480087E1
2.261610660E1,-3.600220108E1,-9.186599731E0,-4.074800110E1
2.262610660E1,-3.602659988E1,-9.210999489E0,-4.068700027E1
2.263610660E1,-3.598999786E1,-9.198800087E0,-4.072359848E1
2.264610660E1,-3.600220108E1,-9.235400200E0,-4.073579788E1
2.265610660E1,-3.609980011E1,-9.162199974E0,-4.080899811E1
2.266610660E1,-3.603879929E1,-9.174399376E0,-4.077239990E1
2.267610660E1,-3.605099869E1,-9.174399376E0,-4.072359848E1
2.268610660E1,-3.611199951E1,-9.210999489E0,-4.068700027E1
2.269610660E1,-3.612419891E1,-9.271999359E0,-4.060160065E1
2.270610660E1,-3.613639832E1,-9.284199715E0,-4.058939743E1
2.271610660E1,-3.623400116E1,-9.247599602E0,-4.060160065E1
2.272610660E1,-3.624620056E1,-9.186599731E0,-4.060160065E1
2.273610660E1,-3.629499817E1,-9.247599602E0,-4.051620102E1
2.274610660E1,-3.634379959E1,-9.235400200E0,-4.052840042E1
2.275610660E1,-3.636819839E1,-9.174399376E0,-4.061380005E1
2.276610660E1,-3.639260101E1,-9.088999748E0,-4.065039825E1
2.277610660E1,-3.638039780E1,-9.052399635E0,-4.067480087E1
2.278610660E1,-3.635599899E1,-9.125599861E0,-4.062599945E1
2.279610660E1,-3.634379959E1,-9.149999619E0,-4.054059982E1
2.280610660E1,-3.631940079E1,-9.088999748E0,-4.047959900E1
2.281610660E1,-3.627059937E1,-9.052399635E0,-4.047959900E1
2.282610660E1,-3.636819839E1,-9.015799522E0,-4.044300079E1
2.283610660E1,-3.641699982E1,-9.040200233E0,-4.034539795E1
2.284610660E1,-3.636819839E1,-9.101200104E0,-4.032099915E1
2.285610660E1,-3.646579742E1,-9.088999748E0,-4.027219772E1
2.286610660E1,-3.661219788E1,-9.003600121E0,-4.027219772E1
2.287610660E1,-3.673419952E1,-8.991399765E0,-4.029660034E1
2.288610660E1,-3.685620117E1,-9.076799393E0,-4.025999832E1
2.289610660E1,-3.688059998E1,-9.076799393E0,-4.027219772E1
2.290610660E1,-3.680739975E1,-9.076799393E0,-4.033319855E1
2.291610660E1,-3.677079773E1,-9.076799393E0,-4.027219772E1
2.292610660E1,-3.683179855E1,-9.052399635E0,-4.022340012E1
2.293610660E1,-3.678300095E1,-9.015799522E0,-4.019899750E1
2.294610660E1,-3.669759750E1,-9.015799522E0,-4.018679810E1
2.295610660E1,-3.658779907E1,-9.003600121E0,-4.022340012E1
2.296610660E1,-3.651459885E1,-8.942600250E0,-4.022340012E1
2.297610660E1,-3.647800064E1,-8.942600250E0,-4.023559952E1
2.298610660E1,-3.644139862E1,-8.881599426E0,-4.018679810E1
2.299610660E1,-3.655120087E1,-8.820599556E0,-4.024779892E1
2.300610660E1,-3.662440109E1,-8.796199799E0,-4.023559952E1
2.301610660E1,-3.657559967E1,-8.845000267E0,-4.023559952E1
2.302610660E1,-3.663660049E1,-8.893799782E0,-4.024779892E1
2.303610660E1,-3.668539810E1,-8.893799782E0,-4.018679810E1
2.304610660E1,-3.669759750E1,-8.930399895E0,-4.022340012E1
2.305610660E1,-3.675859833E1,-8.906000137E0,-4.021120071E1
2.306610660E1,-3.685620117E1,-8.954799652E0,-4.013800049E1
2.307610660E1,-3.677079773E1,-9.027999878E0,-4.012580109E1
2.308610660E1,-3.673419952E1,-9.052399635E0,-4.015019989E1
2.309610660E1,-3.681959915E1,-9.076799393E0,-4.011359787E1
2.310610660E1,-3.683179855E1,-9.015799522E0,-4.007699966E1
2.311610660E1,-3.681959915E1,-8.979199409E0,-4.015019989E1
2.312610660E1,-3.684399796E1,-8.967000008E0,-4.011359787E1
2.313610660E1,-3.681959915E1,-8.967000008E0,-4.021120071E1
2.314610660E1,-3.677079773E1,-8.942600250E0,-4.024779892E1
2.315610660E1,-3.684399796E1,-8.893799782E0,-4.024779892E1
2.316610660E1,-3.686840057E1,-8.942600250E0,-4.027219772E1
2.317610660E1,-3.683179855E1,-8.967000008E0,-4.030879974E1
2.318610660E1,-3.680739975E1,-8.991399765E0,-4.032099915E1
2.319610660E1,-3.679520035E1,-9.015799522E0,-4.025999832E1
2.320610660E1,-3.680739975E1,-9.052399635E0,-4.032099915E1
2.321610660E1,-3.680739975E1,-9.088999748E0,-4.022340012E1
2.322610660E1,-3.684399796E1,-9.149999619E0,-4.023559952E1
2.323610660E1,-3.677079773E1,-9.247599602E0,-4.022340012E1
2.324610660E1,-3.670980072E1,-9.271999359E0,-4.010139847E1
2.325610660E1,-3.673419952E1,-9.259799957E0,-4.010139847E1
2.326610660E1,-3.674639893E1,-9.247599602E0,-4.021120071E1
2.327610660E1,-3.675859833E1,-9.259799957E0,-4.019899750E1
2.328610660E1,-3.670980072E1,-9.333000183E0,-4.013800049E1
2.329610660E1,-3.674639893E1,-9.406199455E0,-4.007699966E1
2.330610660E1,-3.675859833E1,-9.454999924E0,-4.008919907E1
2.331610660E1,-3.680739975E1,-9.515999794E0,-4.010139847E1
2.332610660E1,-3.679520035E1,-9.528200150E0,-4.019899750E1
2.333610660E1,-3.683179855E1,-9.589200020E0,-4.015019989E1
2.334610660E1,-3.686840057E1,-9.711199760E0,-4.010139847E1
2.335610660E1,-3.689279938E1,-9.857600212E0,-4.007699966E1
2.336610660E1,-3.694160080E1,-9.967399597E0,-4.004039764E1
2.337610660E1,-3.696599960E1,-1.006499958E1,-3.996719742E1
2.338610660E1,-3.700259781E1,-1.015040016E1,-3.989400101E1
2.339610660E1,-3.707579803E1,-1.015040016E1,-3.983300018E1
2.340610660E1,-3.714899826E1,-1.019919968E1,-3.980859756E1
2.341610660E1,-3.705139923E1,-1.030900002E1,-3.974760056E1
2.342610660E1,-3.708799744E1,-1.034560013E1,-3.962559891E1
2.343610660E1,-3.712459946E1,-1.033339977E1,-3.960120010E1
2.344610660E1,-3.719779968E1,-1.029679966E1,-3.962559891E1
2.345610660E1,-3.724660110E1,-1.027239990E1,-3.967440033E1
2.346610660E1,-3.733200073E1,-1.024800014E1,-3.971099854E1
2.347610660E1,-3.735639954E1,-1.028460026E1,-3.968659973E1
2.348610660E1,-3.739299774E1,-1.029679966E1,-3.971099854E1
2.349610660E1,-3.753939819E1,-1.030900002E1,-3.974760056E1
2.350610660E1,-3.752719879E1,-1.028460026E1,-3.977199936E1
2.351610660E1,-3.752719879E1,-1.030900002E1,-3.978419876E1
2.352610660E1,-3.747840118E1,-1.032119942E1,-3.972319794E1
2.353610660E1,-3.742959976E1,-1.038220024E1,-3.968659973E1
2.354610660E1,-3.736859894E1,-1.040660000E1,-3.964999771E1
2.355610660E1,-3.738079834E1,-1.043099976E1,-3.964999771E1
2.356610660E1,-3.738079834E1,-1.047980022E1,-3.961339951E1
2.357610660E1,-3.736859894E1,-1.041879940E1,-3.962559891E1
2.358610660E1,-3.739299774E1,-1.050419998E1,-3.960120010E1
2.359610660E1,-3.739299774E1,-1.052859974E1,-3.947919846E1
2.360610660E1,-3.740520096E1,-1.051639938E1,-3.951580048E1
2.361610660E1,-3.741740036E1,-1.047980022E1,-3.955239868E1
2.362610660E1,-3.740520096E1,-1.050419998E1,-3.957679749E1
2.363610660E1,-3.746619797E1,-1.047980022E1,-3.961339951E1
2.364610660E1,-3.746619797E1,-1.047980022E1,-3.961339951E1
2.365610660E1,-3.746619797E1,-1.051639938E1,-3.964999771E1
2.366610660E1,-3.742959976E1,-1.050419998E1,-3.963779831E1
2.367610660E1,-3.746619797E1,-1.047980022E1,-3.974760056E1
2.368610660E1,-3.750279999E1,-1.049199963E1,-3.973539734E1
2.369610660E1,-3.755159760E1,-1.049199963E1,-3.978419876E1
2.370610660E1,-3.757600021E1,-1.047980022E1,-3.973539734E1
2.371610660E1,-3.747840118E1,-1.052859974E1,-3.977199936E1
2.372610660E1,-3.751499939E1,-1.050419998E1,-3.973539734E1
2.373610660E1,-3.755159760E1,-1.057740021E1,-3.964999771E1
2.374610660E1,-3.758819962E1,-1.065059948E1,-3.963779831E1
2.375610660E1,-3.755159760E1,-1.073600006E1,-3.964999771E1
2.376610660E1,-3.756380081E1,-1.082139969E1,-3.960120010E1
2.377610660E1,-3.760039902E1,-1.089459991E1,-3.950360107E1
2.378610660E1,-3.760039902E1,-1.102880001E1,-3.949139786E1
2.379610660E1,-3.762479782E1,-1.111419964E1,-3.935720062E1
2.380610660E1,-3.762479782E1,-1.123619938E1,-3.938159943E1
2.381610660E1,-3.761259842E1,-1.130939960E1,-3.936940002E1
2.382610660E1,-3.769799805E1,-1.137039948E1,-3.934499741E1
2.383610660E1,-3.773460007E1,-1.141919994E1,-3.930839920E1
2.384610660E1,-3.771019745E1,-1.150459957E1,-3.935720062E1
2.385610660E1,-3.773460007E1,-1.154119968E1,-3.925959778E1
2.386610660E1,-3.768579865E1,-1.160219955E1,-3.922299957E1
2.387610660E1,-3.769799805E1,-1.167539978E1,-3.924739838E1
2.388610660E1,-3.772240067E1,-1.178520012E1,-3.917419815E1
2.389610660E1,-3.771019745E1,-1.187059975E1,-3.914979935E1
2.390610660E1,-3.762479782E1,-1.194379997E1,-3.916199875E1
2.391610660E1,-3.756380081E1,-1.209019947E1,-3.913759995E1
2.392610660E1,-3.752719879E1,-1.215119934E1,-3.906439972E1
2.393610660E1,-3.746619797E1,-1.226099968E1,-3.908879852E1
2.394610660E1,-3.746619797E1,-1.232199955E1,-3.913759995E1
2.395610660E1,-3.741740036E1,-1.235859966E1,-3.910099792E1
2.396610660E1,-3.736859894E1,-1.235859966E1,-3.910099792E1
2.397610660E1,-3.731979752E1,-1.238299942E1,-3.912540054E1
2.398610660E1,-3.734420013E1,-1.232199955E1,-3.914979935E1
2.399610660E1,-3.739299774E1,-1.238299942E1,-3.913759995E1
2.400610660E1,-3.745399857E1,-1.243179989E1,-3.912540054E1
2.401610660E1,-3.742959976E1,-1.251719952E1,-3.913759995E1
2.402610660E1,-3.745399857E1,-1.249279976E1,-3.912540054E1
2.403610660E1,-3.744179916E1,-1.255379963E1,-3.914979935E1
2.404610660E1,-3.744179916E1,-1.263920021E1,-3.917419815E1
2.405610660E1,-3.747840118E1,-1.270020008E1,-3.910099792E1
2.406610660E1,-3.742959976E1,-1.287099934E1,-3.901559830E1
2.407610660E1,-3.740520096E1,-1.284659958E1,-3.899119949E1
2.408610660E1,-3.742959976E1,-1.284659958E1,-3.913759995E1
2.409610660E1,-3.741740036E1,-1.288319969E1,-3.913759995E1
2.410610660E1,-3.741740036E1,-1.301739979E1,-3.908879852E1
2.411610660E1,-3.744179916E1,-1.309060001E1,-3.905220032E1
2.412610660E1,-3.739299774E1,-1.312720013E1,-3.907659912E1
2.413610660E1,-3.735639954E1,-1.310279942E1,-3.917419815E1
2.414610660E1,-3.736859894E1,-1.307839966E1,-3.923519897E1
2.415610660E1,-3.739299774E1,-1.306619930E1,-3.924739838E1
2.416610660E1,-3.730759811E1,-1.310279942E1,-3.913759995E1
2.417610660E1,-3.729539871E1,-1.309060001E1,-3.914979935E1
2.418610660E1,-3.727099991E1,-1.300519943E1,-3.928400040E1
2.419610660E1,-3.724660110E1,-1.300519943E1,-3.935720062E1
2.420610660E1,-3.728319931E1,-1.304179955E1,-3.928400040E1
2.421610660E1,-3.730759811E1,-1.307839966E1,-3.917419815E1
2.422610660E1,-3.728319931E1,-1.313939953E1,-3.910099792E1
2.423610660E1,-3.725880051E1,-1.326139927E1,-3.905220032E1
2.424610660E1,-3.724660110E1,-1.328579998E1,-3.905220032E1
2.425610660E1,-3.723439789E1,-1.332240009E1,-3.900339890E1
2.426610660E1,-3.722219849E1,-1.344439983E1,-3.891799927E1
2.427610660E1,-3.725880051E1,-1.346879959E1,-3.885699844E1
2.428610660E1,-3.724660110E1,-1.346879959E1,-3.889360046E1
2.429610660E1,-3.723439789E1,-1.346879959E1,-3.897900009E1
2.430610660E1,-3.725880051E1,-1.348099995E1,-3.900339890E1
2.431610660E1,-3.723439789E1,-1.343219948E1,-3.906439972E1
2.432610660E1,-3.720999908E1,-1.345660019E1,-3.906439972E1
2.433610660E1,-3.724660110E1,-1.348099995E1,-3.912540054E1
2.434610660E1,-3.725880051E1,-1.348099995E1,-3.912540054E1
2.435610660E1,-3.720999908E1,-1.345660019E1,-3.911320114E1
2.436610660E1,-3.720999908E1,-1.351760006E1,-3.907659912E1
2.437610660E1,-3.720999908E1,-1.362739944E1,-3.902779770E1
2.438610660E1,-3.723439789E1,-1.357859993E1,-3.912540054E1
2.439610660E1,-3.725880051E1,-1.365180016E1,-3.905220032E1
2.440610660E1,-3.731979752E1,-1.371280003E1,-3.899119949E1
2.441610660E1,-3.725880051E1,-1.377379990E1,-3.899119949E1
2.442610660E1,-3.725880051E1,-1.387139988E1,-3.888140106E1
2.443610660E1,-3.722219849E1,-1.399339962E1,-3.889360046E1
2.444610660E1,-3.717340088E1,-1.396899986E1,-3.890579987E1
2.445610660E1,-3.714899826E1,-1.399339962E1,-3.888140106E1
