"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.938670921E0,-3.495534360E-1,1.073200941E0,9.596558571E0
9.940682588E0,-3.495534360E-1,1.063624144E0,9.630077362E0
9.942694515E0,-3.495534360E-1,1.063624144E0,9.658807755E0
9.944706702E0,-3.256114423E-1,1.082777739E0,9.706692696E0
9.946718942E0,-3.351882398E-1,1.068412542E0,9.725846291E0
9.948731390E0,-3.734954596E-1,1.054047346E0,9.744999886E0
9.950744046E0,-3.639186621E-1,1.044470549E0,9.754576683E0
9.952756911E0,-3.734954596E-1,1.034893632E0,9.749788284E0
9.954769931E0,-3.878606856E-1,1.015740037E0,9.773730278E0
9.956781442E0,-3.734954596E-1,1.006163239E0,9.788095474E0
9.958793161E0,-4.165911078E-1,1.010951638E0,9.778518677E0
9.960805088E0,-4.261679053E-1,9.870096445E-1,9.797672272E0
9.962817223E0,-4.118026793E-1,9.965864420E-1,9.783307076E0
9.964829515E0,-4.357447028E-1,9.822212458E-1,9.788095474E0
9.966841806E0,-4.501099288E-1,9.870096445E-1,9.807249069E0
9.968854306E0,-4.644751251E-1,9.917980433E-1,9.831191063E0
9.970866963E0,-4.740519226E-1,9.965864420E-1,9.840767860E0
9.972879775E0,-4.692635238E-1,9.917980433E-1,9.864709854E0
9.974892692E0,-4.884171486E-1,9.917980433E-1,9.888651848E0
9.976903629E0,-5.027823448E-1,9.870096445E-1,9.879075050E0
9.978914775E0,-5.075707436E-1,1.006163239E0,9.879075050E0
9.980925921E0,-5.171475410E-1,9.917980433E-1,9.859921455E0
9.982937327E0,-5.171475410E-1,1.001374841E0,9.859921455E0
9.984948994E0,-5.267243981E-1,9.965864420E-1,9.845556259E0
9.986960765E0,-5.363011956E-1,1.006163239E0,9.845556259E0
9.988972848E0,-5.267243981E-1,1.015740037E0,9.812037468E0
9.990985192E0,-5.219359994E-1,1.030105233E0,9.797672272E0
9.992997848E0,-5.171475410E-1,1.034893632E0,9.768941879E0
9.995010765E0,-5.123591423E-1,1.025316834E0,9.764153481E0
9.997023681E0,-5.027823448E-1,1.039682031E0,9.744999886E0
9.999036806E0,-5.027823448E-1,1.034893632E0,9.740211487E0
1.000105009E1,-4.979939461E-1,1.058835745E0,9.697115898E0
1.000306347E1,-4.836287498E-1,1.049258947E0,9.682749748E0
1.000507686E1,-4.836287498E-1,1.030105233E0,9.668384552E0
1.000708566E1,-4.740519226E-1,1.020528436E0,9.634865761E0
1.000909478E1,-4.788403511E-1,1.001374841E0,9.625288963E0
1.001110431E1,-4.596867263E-1,1.006163239E0,9.601346970E0
1.001311436E1,-4.501099288E-1,1.001374841E0,9.601346970E0
1.001512493E1,-4.692635238E-1,9.870096445E-1,9.582193375E0
1.001713597E1,-4.453215301E-1,9.917980433E-1,9.563039780E0
1.001914764E1,-4.453215301E-1,1.010951638E0,9.548674583E0
1.002115993E1,-4.357447028E-1,9.965864420E-1,9.543288231E0
1.002317264E1,-4.357447028E-1,1.006163239E0,9.514557838E0
1.002518592E1,-4.405331016E-1,9.965864420E-1,9.514557838E0
1.002719952E1,-4.165911078E-1,9.965864420E-1,9.519346237E0
1.002921353E1,-4.070142806E-1,1.006163239E0,9.500192642E0
1.003122764E1,-3.926490843E-1,1.015740037E0,9.504981041E0
1.003324202E1,-3.687070608E-1,1.020528436E0,9.495404243E0
1.003525655E1,-3.687070608E-1,1.020528436E0,9.485827446E0
1.003726800E1,-3.591302633E-1,1.015740037E0,9.514557838E0
1.003927962E1,-3.495534360E-1,1.001374841E0,9.500192642E0
1.004129144E1,-3.160346150E-1,1.010951638E0,9.490615845E0
1.004330352E1,-3.208230138E-1,9.965864420E-1,9.514557838E0
1.004531582E1,-3.208230138E-1,9.678560495E-1,9.500192642E0
1.004732821E1,-2.825157940E-1,9.726444483E-1,9.495404243E0
1.004934082E1,-2.873041928E-1,9.582792521E-1,9.514557838E0
1.005135358E1,-2.825157940E-1,9.391255975E-1,9.519346237E0
1.005336649E1,-2.585737705E-1,9.199720025E-1,9.514557838E0
1.005537941E1,-2.489969730E-1,9.103952050E-1,9.514557838E0
1.005739264E1,-2.250549644E-1,9.056068063E-1,9.509769440E0
1.005940175E1,-2.202665508E-1,9.103952050E-1,9.548674583E0
1.006141097E1,-2.154781520E-1,9.103952050E-1,9.533711433E0
1.006342061E1,-1.963245422E-1,9.056068063E-1,9.528923035E0
1.006543071E1,-1.867477298E-1,8.864531517E-1,9.528923035E0
1.006744123E1,-1.675941199E-1,8.864531517E-1,9.509769440E0
1.006945238E1,-1.484405100E-1,8.912416101E-1,9.514557838E0
1.007146394E1,-1.532289088E-1,8.816647530E-1,9.519346237E0
1.007347613E1,-1.244984865E-1,8.720879555E-1,9.528923035E0
1.007548889E1,-1.244984865E-1,8.672995567E-1,9.514557838E0
1.007750207E1,-1.101332754E-1,8.577227592E-1,9.543288231E0
1.007951571E1,-9.576806426E-2,8.577227592E-1,9.519346237E0
1.008152957E1,-1.244984865E-1,8.625111580E-1,9.500192642E0
1.008354379E1,-1.244984865E-1,8.672995567E-1,9.490615845E0
1.008555821E1,-1.244984865E-1,8.816647530E-1,9.471462250E0
1.008757264E1,-1.005564705E-1,8.720879555E-1,9.466673851E0
1.008958712E1,-9.097966552E-2,8.768763542E-1,9.466673851E0
1.009159655E1,-9.097966552E-2,8.960300088E-1,9.461885452E0
1.009360603E1,-7.661445439E-2,9.056068063E-1,9.447520256E0
1.009561592E1,-8.619125932E-2,9.103952050E-1,9.433155060E0
1.009762613E1,-9.576806426E-2,9.103952050E-1,9.442731857E0
1.009963686E1,-8.140286058E-2,9.103952050E-1,9.437943459E0
1.010164795E1,-9.097966552E-2,9.103952050E-1,9.428366661E0
1.010365967E1,-1.149216816E-1,9.151836038E-1,9.409213066E0
1.010567196E1,-1.197100878E-1,8.960300088E-1,9.404424667E0
1.010768488E1,-1.292868853E-1,8.864531517E-1,9.385271072E0
1.010969826E1,-1.484405100E-1,8.672995567E-1,9.394847870E0
1.011171186E1,-1.532289088E-1,8.816647530E-1,9.390059471E0
1.011372582E1,-1.388636976E-1,8.577227592E-1,9.409213066E0
1.011574004E1,-1.484405100E-1,8.625111580E-1,9.404424667E0
1.011775441E1,-1.580173075E-1,8.481459618E-1,9.404424667E0
1.011976884E1,-1.340752989E-1,8.433575630E-1,9.414001465E0
1.012177925E1,-1.484405100E-1,8.529343605E-1,9.433155060E0
1.012378993E1,-1.388636976E-1,8.385691643E-1,9.433155060E0
1.012580087E1,-1.340752989E-1,8.385691643E-1,9.457097054E0
1.012781212E1,-1.436520964E-1,8.433575630E-1,9.461885452E0
1.012982368E1,-1.340752989E-1,8.433575630E-1,9.457097054E0
1.013183540E1,-1.292868853E-1,8.481459618E-1,9.457097054E0
1.013384748E1,-1.244984865E-1,8.481459618E-1,9.437943459E0
1.013585988E1,-1.101332754E-1,8.577227592E-1,9.442731857E0
1.013787264E1,-9.576806426E-2,8.433575630E-1,9.452308655E0
1.013988566E1,-1.053448766E-1,8.433575630E-1,9.442731857E0
1.014189873E1,-9.576806426E-2,8.529343605E-1,9.461885452E0
1.014391202E1,-1.005564705E-1,8.481459618E-1,9.457097054E0
1.014592540E1,-8.619125932E-2,8.481459618E-1,9.447520256E0
1.014793889E1,-8.619125932E-2,8.433575630E-1,9.423578262E0
1.014995238E1,-7.661445439E-2,8.385691643E-1,9.437943459E0
1.015196144E1,-7.661445439E-2,8.577227592E-1,9.447520256E0
1.015397082E1,-9.576806426E-2,8.529343605E-1,9.447520256E0
1.015598056E1,-7.661445439E-2,8.481459618E-1,9.452308655E0
1.015799082E1,-9.097966552E-2,8.529343605E-1,9.452308655E0
1.016000160E1,-1.005564705E-1,8.337807655E-1,9.466673851E0
1.016201280E1,-9.097966552E-2,8.433575630E-1,9.457097054E0
1.016402457E1,-9.576806426E-2,8.337807655E-1,9.437943459E0
1.016603691E1,-9.097966552E-2,8.385691643E-1,9.447520256E0
1.016804988E1,-8.140286058E-2,8.385691643E-1,9.437943459E0
1.017006332E1,-9.576806426E-2,8.242039084E-1,9.433155060E0
1.017207702E1,-1.005564705E-1,8.194155097E-1,9.428366661E0
1.017409108E1,-1.053448766E-1,8.242039084E-1,9.433155060E0
1.017610519E1,-1.101332754E-1,8.337807655E-1,9.442731857E0
1.017811957E1,-1.149216816E-1,8.385691643E-1,9.457097054E0
1.018013405E1,-1.197100878E-1,8.433575630E-1,9.481039047E0
1.018214852E1,-1.436520964E-1,8.529343605E-1,9.490615845E0
1.018416108E1,-1.101332754E-1,8.481459618E-1,9.500192642E0
1.018616785E1,-1.292868853E-1,8.289923668E-1,9.485827446E0
1.018817488E1,-1.436520964E-1,8.385691643E-1,9.495404243E0
1.019018248E1,-1.197100878E-1,8.146271110E-1,9.495404243E0
1.019219087E1,-1.484405100E-1,8.098387122E-1,9.490615845E0
1.019420009E1,-1.484405100E-1,7.954735160E-1,9.514557838E0
1.019621004E1,-1.532289088E-1,7.811083198E-1,9.519346237E0
1.019822102E1,-1.292868853E-1,7.763199210E-1,9.509769440E0
1.020023300E1,-1.340752989E-1,7.715315223E-1,9.514557838E0
1.020224597E1,-1.244984865E-1,7.571662664E-1,9.519346237E0
1.020425967E1,-1.244984865E-1,7.667431235E-1,9.538499832E0
1.020627399E1,-1.101332754E-1,7.715315223E-1,9.524134636E0
1.020828905E1,-1.053448766E-1,7.906851172E-1,9.533711433E0
1.021030467E1,-1.005564705E-1,7.906851172E-1,9.538499832E0
1.021232071E1,-9.576806426E-2,8.002619147E-1,9.553462982E0
1.021433696E1,-1.053448766E-1,8.002619147E-1,9.543288231E0
1.021635326E1,-9.576806426E-2,7.954735160E-1,9.548674583E0
1.021836879E1,-9.097966552E-2,7.906851172E-1,9.582193375E0
1.022037431E1,-9.576806426E-2,7.811083198E-1,9.606135368E0
1.022238097E1,-1.053448766E-1,7.571662664E-1,9.610923767E0
1.022438806E1,-1.005564705E-1,7.763199210E-1,9.620500565E0
1.022639587E1,-8.619125932E-2,7.667431235E-1,9.649230957E0
1.022840472E1,-1.005564705E-1,7.571662664E-1,9.663596153E0
1.023041462E1,-1.053448766E-1,7.667431235E-1,9.677961349E0
1.023242561E1,-1.244984865E-1,7.523778677E-1,9.668384552E0
1.023443774E1,-1.053448766E-1,7.571662664E-1,9.677961349E0
1.023645076E1,-1.244984865E-1,7.523778677E-1,9.697115898E0
1.023846483E1,-1.292868853E-1,7.284358740E-1,9.711481094E0
1.024047978E1,-1.340752989E-1,7.332242727E-1,9.744999886E0
1.024249545E1,-1.292868853E-1,7.284358740E-1,9.744999886E0
1.024451165E1,-1.340752989E-1,7.284358740E-1,9.754576683E0
1.024652806E1,-1.628057212E-1,7.188590765E-1,9.773730278E0
1.024854467E1,-1.484405100E-1,7.236474752E-1,9.792883873E0
1.025056134E1,-1.628057212E-1,7.188590765E-1,9.792883873E0
1.025257478E1,-1.723825186E-1,7.284358740E-1,9.807249069E0
1.025458644E1,-1.771709323E-1,7.236474752E-1,9.821614265E0
1.025659420E1,-1.675941199E-1,7.380126715E-1,9.816825867E0
1.025860233E1,-2.011129409E-1,7.380126715E-1,9.840767860E0
1.026061092E1,-1.963245422E-1,7.284358740E-1,9.831191063E0
1.026262014E1,-2.011129409E-1,7.236474752E-1,9.826402664E0
1.026463004E1,-2.106897533E-1,7.044938207E-1,9.821614265E0
1.026664050E1,-2.202665508E-1,7.188590765E-1,9.816825867E0
1.026865181E1,-2.202665508E-1,6.949170232E-1,9.821614265E0
1.027066389E1,-2.346317619E-1,7.140706778E-1,9.792883873E0
1.027267675E1,-2.585737705E-1,6.997054219E-1,9.821614265E0
1.027469035E1,-2.489969730E-1,7.044938207E-1,9.807249069E0
1.027670441E1,-2.537853718E-1,7.092822790E-1,9.797672272E0
1.027871905E1,-2.394201756E-1,7.044938207E-1,9.792883873E0
1.028073410E1,-2.346317619E-1,6.997054219E-1,9.792883873E0
1.028274952E1,-2.202665508E-1,7.092822790E-1,9.788095474E0
1.028476509E1,-2.154781520E-1,7.236474752E-1,9.778518677E0
1.028677655E1,-1.963245422E-1,7.380126715E-1,9.754576683E0
1.028878821E1,-1.675941199E-1,7.380126715E-1,9.754576683E0
1.029080004E1,-1.628057212E-1,7.475894690E-1,9.749788284E0
1.029281207E1,-1.675941199E-1,7.667431235E-1,9.725846291E0
1.029482431E1,-1.436520964E-1,7.667431235E-1,9.711481094E0
1.029683660E1,-1.340752989E-1,7.667431235E-1,9.716269493E0
1.029884910E1,-1.292868853E-1,7.667431235E-1,9.701904297E0
1.030086175E1,-1.197100878E-1,7.667431235E-1,9.721057892E0
1.030287457E1,-1.053448766E-1,7.667431235E-1,9.697115898E0
1.030488748E1,-9.576806426E-2,7.571662664E-1,9.725846291E0
1.030689827E1,-9.097966552E-2,7.667431235E-1,9.692327499E0
1.030890931E1,-9.097966552E-2,7.428010702E-1,9.677961349E0
1.031092056E1,-8.619125932E-2,7.284358740E-1,9.682749748E0
1.031293212E1,-9.576806426E-2,7.475894690E-1,9.668384552E0
1.031494399E1,-9.097966552E-2,7.428010702E-1,9.668384552E0
1.031695597E1,-9.097966552E-2,7.571662664E-1,9.644442558E0
1.031896826E1,-1.005564705E-1,7.571662664E-1,9.615712166E0
1.032098082E1,-9.097966552E-2,7.619546652E-1,9.615712166E0
1.032299363E1,-8.140286058E-2,7.667431235E-1,9.586981773E0
1.032500665E1,-8.140286058E-2,7.906851172E-1,9.582193375E0
1.032701967E1,-7.661445439E-2,7.906851172E-1,9.582193375E0
1.032903285E1,-7.182604820E-2,8.002619147E-1,9.586981773E0
1.033104608E1,-4.788403213E-2,8.194155097E-1,9.610923767E0
1.033305936E1,-4.788403213E-2,8.242039084E-1,9.610923767E0
1.033507264E1,-5.746084079E-2,8.289923668E-1,9.634865761E0
1.033708102E1,-5.746084079E-2,8.146271110E-1,9.615712166E0
1.033908972E1,-6.703764945E-2,8.194155097E-1,9.634865761E0
1.034109884E1,-6.703764945E-2,7.954735160E-1,9.634865761E0
1.034310847E1,-8.140286058E-2,7.858967185E-1,9.644442558E0
1.034511868E1,-1.005564705E-1,7.811083198E-1,9.658807755E0
1.034712936E1,-9.576806426E-2,7.715315223E-1,9.654019356E0
1.034914077E1,-9.576806426E-2,7.619546652E-1,9.692327499E0
1.035115285E1,-1.053448766E-1,7.811083198E-1,9.706692696E0
1.035316566E1,-1.101332754E-1,7.858967185E-1,9.716269493E0
1.035517910E1,-8.619125932E-2,7.811083198E-1,9.730634689E0
1.035719290E1,-1.005564705E-1,7.811083198E-1,9.744999886E0
1.035920717E1,-1.053448766E-1,8.050503135E-1,9.759365082E0
1.036122181E1,-1.053448766E-1,8.098387122E-1,9.773730278E0
1.036323670E1,-1.005564705E-1,8.194155097E-1,9.768941879E0
1.036525170E1,-9.097966552E-2,8.098387122E-1,9.768941879E0
1.036726306E1,-1.197100878E-1,8.098387122E-1,9.764153481E0
1.036927462E1,-1.484405100E-1,8.050503135E-1,9.778518677E0
1.037128639E1,-1.484405100E-1,8.050503135E-1,9.778518677E0
1.037329842E1,-1.484405100E-1,7.811083198E-1,9.778518677E0
1.037531066E1,-1.532289088E-1,7.667431235E-1,9.792883873E0
1.037732295E1,-1.436520964E-1,7.475894690E-1,9.802460670E0
1.037933545E1,-1.580173075E-1,7.475894690E-1,9.816825867E0
1.038134816E1,-1.580173075E-1,7.380126715E-1,9.855133057E0
1.038336103E1,-1.723825186E-1,7.380126715E-1,9.850344658E0
1.038537175E1,-1.723825186E-1,7.332242727E-1,9.874286652E0
1.038738264E1,-1.580173075E-1,7.332242727E-1,9.903017044E0
1.038939363E1,-1.484405100E-1,7.428010702E-1,9.903017044E0
1.039140478E1,-1.388636976E-1,7.380126715E-1,9.922170639E0
1.039341629E1,-1.436520964E-1,7.523778677E-1,9.926959038E0
1.039542821E1,-1.292868853E-1,7.523778677E-1,9.950901031E0
1.039744035E1,-1.053448766E-1,7.380126715E-1,9.946112633E0
1.039945290E1,-9.576806426E-2,7.428010702E-1,9.960477829E0
1.040146561E1,-7.182604820E-2,7.571662664E-1,9.946112633E0
1.040347863E1,-6.224924326E-2,7.332242727E-1,9.950901031E0
1.040549191E1,-7.182604820E-2,7.332242727E-1,9.946112633E0
1.040750530E1,-7.661445439E-2,7.284358740E-1,9.946112633E0
1.040951884E1,-8.619125932E-2,7.188590765E-1,9.936535835E0
1.041153045E1,-8.619125932E-2,7.140706778E-1,9.941324234E0
1.041354228E1,-9.576806426E-2,6.901286244E-1,9.941324234E0
1.041555431E1,-1.005564705E-1,6.901286244E-1,9.926959038E0
1.041756639E1,-9.097966552E-2,6.805518270E-1,9.926959038E0
1.041957868E1,-8.140286058E-2,6.661866307E-1,9.926959038E0
1.042159097E1,-7.661445439E-2,6.661866307E-1,9.922170639E0
1.042360342E1,-1.005564705E-1,6.566098332E-1,9.917382240E0
1.042561602E1,-8.619125932E-2,6.613982320E-1,9.931747437E0
1.042762884E1,-1.053448766E-1,6.566098332E-1,9.941324234E0
1.042964175E1,-1.101332754E-1,6.757634282E-1,9.946112633E0
1.043165217E1,-1.149216816E-1,6.709750295E-1,9.941324234E0
1.043366285E1,-1.292868853E-1,6.757634282E-1,9.936535835E0
1.043567379E1,-1.244984865E-1,6.757634282E-1,9.922170639E0
1.043768493E1,-1.532289088E-1,6.853402257E-1,9.893440247E0
1.043969644E1,-1.723825186E-1,6.949170232E-1,9.922170639E0
1.044170811E1,-1.867477298E-1,6.949170232E-1,9.903017044E0
1.044372014E1,-2.059013397E-1,7.140706778E-1,9.874286652E0
1.044573254E1,-2.154781520E-1,7.236474752E-1,9.888651848E0
1.044774509E1,-2.585737705E-1,7.236474752E-1,9.859921455E0
1.044975795E1,-2.920926213E-1,7.475894690E-1,9.826402664E0
1.045177092E1,-3.064578176E-1,7.619546652E-1,9.821614265E0
1.045378415E1,-3.160346150E-1,7.858967185E-1,9.812037468E0
1.045579738E1,-3.495534360E-1,8.002619147E-1,9.778518677E0
1.045781077E1,-3.591302633E-1,7.954735160E-1,9.778518677E0
1.045982425E1,-3.687070608E-1,8.337807655E-1,9.764153481E0
1.046183488E1,-3.926490843E-1,8.385691643E-1,9.768941879E0
1.046384571E1,-3.878606856E-1,8.577227592E-1,9.754576683E0
1.046585681E1,-3.878606856E-1,8.625111580E-1,9.740211487E0
1.046786821E1,-4.022258818E-1,8.816647530E-1,9.721057892E0
1.046987993E1,-4.165911078E-1,8.816647530E-1,9.725846291E0
1.047189175E1,-4.309563041E-1,8.864531517E-1,9.716269493E0
1.047390394E1,-4.165911078E-1,9.056068063E-1,9.721057892E0
1.047591644E1,-4.309563041E-1,8.864531517E-1,9.706692696E0
1.047792925E1,-4.548983276E-1,8.960300088E-1,9.701904297E0
1.047994228E1,-4.501099288E-1,8.864531517E-1,9.701904297E0
1.048195540E1,-4.501099288E-1,8.672995567E-1,9.701904297E0
1.048396868E1,-4.501099288E-1,8.720879555E-1,9.692327499E0
1.048598207E1,-4.453215301E-1,8.720879555E-1,9.697115898E0
1.048799550E1,-4.405331016E-1,8.864531517E-1,9.682749748E0
1.049000894E1,-4.022258818E-1,8.816647530E-1,9.682749748E0
1.049201790E1,-3.974374831E-1,8.816647530E-1,9.697115898E0
1.049402712E1,-3.782838583E-1,9.056068063E-1,9.697115898E0
1.049603670E1,-3.830722570E-1,9.199720025E-1,9.697115898E0
1.049804675E1,-3.543418646E-1,9.391255975E-1,9.716269493E0
1.050005733E1,-3.543418646E-1,9.391255975E-1,9.706692696E0
1.050206837E1,-3.303998411E-1,9.582792521E-1,9.730634689E0
1.050408004E1,-3.495534360E-1,9.439139962E-1,9.725846291E0
1.050609207E1,-3.399766386E-1,9.726444483E-1,9.744999886E0
1.050810467E1,-3.447650373E-1,9.678560495E-1,9.754576683E0
1.051011780E1,-3.399766386E-1,9.582792521E-1,9.759365082E0
1.051213144E1,-3.447650373E-1,9.678560495E-1,9.759365082E0
1.051414550E1,-3.543418646E-1,9.822212458E-1,9.759365082E0
1.051615967E1,-3.495534360E-1,9.870096445E-1,9.754576683E0
1.051817405E1,-3.447650373E-1,9.870096445E-1,9.773730278E0
1.052018852E1,-3.495534360E-1,1.015740037E0,9.773730278E0
1.052220134E1,-3.591302633E-1,1.001374841E0,9.759365082E0
1.052421425E1,-3.495534360E-1,1.020528436E0,9.778518677E0
1.052622446E1,-3.447650373E-1,1.030105233E0,9.778518677E0
1.052823488E1,-3.830722570E-1,1.034893632E0,9.792883873E0
1.053024561E1,-3.734954596E-1,1.034893632E0,9.778518677E0
1.053225670E1,-3.782838583E-1,1.039682031E0,9.797672272E0
1.053426816E1,-3.926490843E-1,1.058835745E0,9.797672272E0
1.053627978E1,-3.734954596E-1,1.044470549E0,9.797672272E0
1.053829181E1,-4.022258818E-1,1.068412542E0,9.812037468E0
1.054030420E1,-4.165911078E-1,1.077989340E0,9.835979462E0
1.054231696E1,-4.213795066E-1,1.082777739E0,9.821614265E0
1.054433004E1,-4.405331016E-1,1.082777739E0,9.807249069E0
1.054634353E1,-4.309563041E-1,1.087566137E0,9.807249069E0
1.054835722E1,-4.453215301E-1,1.087566137E0,9.812037468E0
1.055037092E1,-4.261679053E-1,1.111508131E0,9.778518677E0
1.055238165E1,-4.453215301E-1,1.121084929E0,9.783307076E0
1.055439243E1,-4.309563041E-1,1.116296530E0,9.778518677E0
1.055640332E1,-4.165911078E-1,1.097142935E0,9.768941879E0
1.055841452E1,-4.118026793E-1,1.111508131E0,9.768941879E0
1.056042608E1,-3.974374831E-1,1.116296530E0,9.778518677E0
1.056243806E1,-3.830722570E-1,1.106719732E0,9.768941879E0
1.056445040E1,-3.734954596E-1,1.101931334E0,9.802460670E0
1.056646290E1,-3.639186621E-1,1.097142935E0,9.797672272E0
1.056847576E1,-3.639186621E-1,1.101931334E0,9.802460670E0
1.057048889E1,-3.399766386E-1,1.092354536E0,9.831191063E0
1.057250228E1,-3.447650373E-1,1.116296530E0,9.816825867E0
1.057451587E1,-3.303998411E-1,1.111508131E0,9.826402664E0
1.057652800E1,-3.160346150E-1,1.121084929E0,9.831191063E0
1.057854035E1,-3.160346150E-1,1.116296530E0,9.826402664E0
1.058055285E1,-2.825157940E-1,1.130661726E0,9.840767860E0
1.058256550E1,-2.968810201E-1,1.130661726E0,9.850344658E0
1.058457827E1,-2.920926213E-1,1.130661726E0,9.831191063E0
1.058658894E1,-3.112462163E-1,1.145026922E0,9.807249069E0
1.058859983E1,-2.873041928E-1,1.140238523E0,9.802460670E0
1.059061097E1,-3.016694188E-1,1.135450125E0,9.788095474E0
1.059262243E1,-2.825157940E-1,1.159392118E0,9.764153481E0
1.059463420E1,-2.585737705E-1,1.149815321E0,9.740211487E0
1.059664608E1,-2.585737705E-1,1.159392118E0,9.749788284E0
1.059865832E1,-2.489969730E-1,1.173757434E0,9.759365082E0
1.060067087E1,-2.489969730E-1,1.168969035E0,9.773730278E0
1.060268373E1,-2.298433632E-1,1.164180517E0,9.792883873E0
1.060469681E1,-2.059013397E-1,1.154603720E0,9.783307076E0
1.060670988E1,-2.011129409E-1,1.164180517E0,9.807249069E0
1.060872264E1,-2.106897533E-1,1.173757434E0,9.816825867E0
1.061073550E1,-1.819593310E-1,1.173757434E0,9.816825867E0
1.061274852E1,-2.059013397E-1,1.154603720E0,9.783307076E0
1.061476165E1,-1.867477298E-1,1.159392118E0,9.788095474E0
1.061677170E1,-1.867477298E-1,1.164180517E0,9.768941879E0
1.061878196E1,-1.819593310E-1,1.159392118E0,9.759365082E0
1.062079254E1,-1.915361285E-1,1.173757434E0,9.721057892E0
1.062280347E1,-2.059013397E-1,1.178545833E0,9.725846291E0
1.062481478E1,-2.106897533E-1,1.173757434E0,9.711481094E0
1.062682634E1,-2.059013397E-1,1.178545833E0,9.701904297E0
1.062883832E1,-2.394201756E-1,1.192911029E0,9.687539101E0
1.063085071E1,-2.346317619E-1,1.212064624E0,9.687539101E0
1.063286353E1,-2.346317619E-1,1.202487826E0,9.682749748E0
1.063487670E1,-2.442085743E-1,1.202487826E0,9.682749748E0
1.063688998E1,-2.633621991E-1,1.226429820E0,9.687539101E0
1.063890352E1,-2.825157940E-1,1.221641421E0,9.673172951E0
1.064091722E1,-2.873041928E-1,1.221641421E0,9.701904297E0
1.064293103E1,-2.968810201E-1,1.212064624E0,9.687539101E0
1.064494488E1,-3.160346150E-1,1.221641421E0,9.701904297E0
1.064695405E1,-3.112462163E-1,1.236006618E0,9.697115898E0
1.064896353E1,-2.873041928E-1,1.231218219E0,9.692327499E0
1.065097337E1,-2.873041928E-1,1.231218219E0,9.687539101E0
1.065298347E1,-2.777273953E-1,1.221641421E0,9.692327499E0
1.065499410E1,-2.777273953E-1,1.250371814E0,9.687539101E0
1.065700509E1,-2.681505978E-1,1.236006618E0,9.687539101E0
1.065901670E1,-2.489969730E-1,1.250371814E0,9.687539101E0
1.066102894E1,-2.489969730E-1,1.250371814E0,9.682749748E0
1.066304155E1,-2.489969730E-1,1.269525409E0,9.668384552E0
1.066505467E1,-2.298433632E-1,1.264737010E0,9.654019356E0
1.066706806E1,-2.489969730E-1,1.264737010E0,9.654019356E0
1.066908186E1,-2.537853718E-1,1.269525409E0,9.634865761E0
1.067109597E1,-2.250549644E-1,1.236006618E0,9.601346970E0
1.067311035E1,-2.346317619E-1,1.240795016E0,9.601346970E0
