"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.992825320E0,-1.225017980E-1,2.517944574E-1,-2.156431198E0
5.994837768E0,-1.161103994E-1,2.528596818E-1,-2.210757971E0
5.996850216E0,-1.065233052E-1,2.581858635E-1,-2.266149998E0
5.998862768E0,-1.033276021E-1,2.603163123E-1,-2.319411755E0
6.000875424E0,-1.033276021E-1,2.645772398E-1,-2.373738527E0
6.002888185E0,-1.011971384E-1,2.656424940E-1,-2.425935030E0
6.004900997E0,-9.587097168E-2,2.699034214E-1,-2.479196787E0
6.006910164E0,-8.841434121E-2,2.752295732E-1,-2.534588814E0
6.008919591E0,-8.841434121E-2,2.762948275E-1,-2.588915825E0
6.010929383E0,-8.202294260E-2,2.848166823E-1,-2.642177343E0
6.012939643E0,-7.456631213E-2,2.837514579E-1,-2.693308592E0
6.014950424E0,-6.710968167E-2,2.869471312E-1,-2.743374586E0
6.016961570E0,-5.752258375E-2,2.901428342E-1,-2.793440342E0
6.018973289E0,-5.113118514E-2,2.890776098E-1,-2.841375828E0
6.020985581E0,-4.047885537E-2,2.912080884E-1,-2.886115789E0
6.022998445E0,-2.663082629E-2,2.869471312E-1,-2.928725004E0
6.025011778E0,-1.597849466E-2,2.837514579E-1,-2.973464727E0
6.027025372E0,2.130466048E-3,2.922733128E-1,-3.020335197E0
6.029039331E0,3.102491237E-2,3.018604219E-1,-3.070400953E0
6.031053549E0,6.404713541E-2,3.029256463E-1,-3.119401693E0
6.033067976E0,1.023955271E-1,2.986647189E-1,-3.167337179E0
6.035082456E0,1.407439113E-1,2.752295732E-1,-3.205685616E0
6.037092456E0,1.748313755E-1,2.262288630E-1,-3.236577272E0
6.039102716E0,2.014621943E-1,1.708367467E-1,-3.261077642E0
6.041113289E0,2.323539555E-1,1.143793985E-1,-3.283580780E0
6.043124226E0,2.525933683E-1,6.218297780E-2,-3.301689863E0
6.045135528E0,2.760285139E-1,7.856093347E-3,-3.315537691E0
6.047147091E0,2.888112962E-1,-4.540555924E-2,-3.333646774E0
6.049159122E0,2.941374779E-1,-1.018629074E-1,-3.348560095E0
6.051171570E0,2.952027023E-1,-1.519288570E-1,-3.365603685E0
6.053184435E0,2.909417748E-1,-1.945381761E-1,-3.386908293E0
6.055197612E0,2.856155932E-1,-2.232994735E-1,-3.412473917E0
6.057210893E0,2.792242169E-1,-2.477998286E-1,-3.441235304E0
6.059224383E0,2.664414048E-1,-2.712349594E-1,-3.471061707E0
6.061238028E0,2.504629195E-1,-2.978657782E-1,-3.505149364E0
6.063251778E0,2.259625494E-1,-3.255618513E-1,-3.540302038E0
6.065265581E0,2.003969699E-1,-3.521926701E-1,-3.577585220E0
6.067274643E0,1.716356725E-1,-3.820191920E-1,-3.615933418E0
6.069283966E0,1.407439113E-1,-4.107804894E-1,-3.655347109E0
6.071293706E0,1.066564545E-1,-4.469984174E-1,-3.695826054E0
6.073303914E0,7.682993263E-2,-4.789553881E-1,-3.732043982E0
6.075314643E0,4.487293959E-2,-5.119776130E-1,-3.773587942E0
6.077325737E0,1.185071748E-2,-5.428693891E-1,-3.810871124E0
6.079337403E0,-1.917419396E-2,-5.716306567E-1,-3.846023798E0
6.081349643E0,-4.793548584E-2,-5.950657725E-1,-3.879045963E0
6.083362299E0,-7.776200771E-2,-6.248922944E-1,-3.909937859E0
6.085375268E0,-1.075885370E-1,-6.515231729E-1,-3.938699007E0
6.087388549E0,-1.310236603E-1,-6.749582887E-1,-3.966395140E0
6.089402299E0,-1.565892547E-1,-6.973281503E-1,-3.990895510E0
6.091416206E0,-1.778939217E-1,-7.186328173E-1,-4.015396118E0
6.093430424E0,-1.981333494E-1,-7.356765866E-1,-4.036700726E0
6.095444799E0,-2.151770741E-1,-7.463288903E-1,-4.060135841E0
6.097457039E0,-2.300903350E-1,-7.505898476E-1,-4.081440449E0
6.099469435E0,-2.418078929E-1,-7.559159994E-1,-4.099549294E0
6.101480997E0,-2.567211688E-1,-7.569811940E-1,-4.118723392E0
6.103492768E0,-2.684387267E-1,-7.527202964E-1,-4.133636951E0
6.105504747E0,-2.812215090E-1,-7.431331873E-1,-4.147484779E0
6.107516831E0,-2.918738425E-1,-7.250242233E-1,-4.158137321E0
6.109529122E0,-2.993304729E-1,-6.973281503E-1,-4.164528370E0
6.111541414E0,-3.078523576E-1,-6.643059254E-1,-4.169854641E0
6.113553914E0,-3.099828064E-1,-6.227618456E-1,-4.170919895E0
6.115566570E0,-3.089175820E-1,-5.812177658E-1,-4.171985149E0
6.117578706E0,-3.089175820E-1,-5.343475342E-1,-4.167724133E0
6.119590997E0,-3.067871034E-1,-4.874772727E-1,-4.161332607E0
6.121602976E0,-2.982652485E-1,-4.395417869E-1,-4.154941559E0
6.123615112E0,-2.940043211E-1,-3.958672285E-1,-4.145354271E0
6.125627403E0,-2.865476906E-1,-3.521926701E-1,-4.138962746E0
6.127639903E0,-2.769605815E-1,-3.117138147E-1,-4.127245426E0
6.129652560E0,-2.695039511E-1,-2.765611112E-1,-4.117658138E0
6.131663393E0,-2.588516176E-1,-2.414084375E-1,-4.108071327E0
6.133674487E0,-2.503297627E-1,-2.105166763E-1,-4.098484039E0
6.135685841E0,-2.460688353E-1,-1.806901544E-1,-4.086766720E0
6.137697508E0,-2.439383566E-1,-1.583202630E-1,-4.073983669E0
6.139709435E0,-2.418078929E-1,-1.402112991E-1,-4.063331604E0
6.141721466E0,-2.460688353E-1,-1.231675670E-1,-4.051613808E0
6.143733810E0,-2.471340597E-1,-1.093195379E-1,-4.042026520E0
6.145746362E0,-2.513949871E-1,-9.760197252E-2,-4.033504963E0
6.147759174E0,-2.556559145E-1,-8.268871158E-2,-4.027113438E0
6.149772195E0,-2.567211688E-1,-7.097115368E-2,-4.021787167E0
6.151784956E0,-2.577863932E-1,-5.818835273E-2,-4.020721912E0
6.153797872E0,-2.599168718E-1,-4.860125855E-2,-4.018591404E0
6.155810893E0,-2.588516176E-1,-4.327509180E-2,-4.017526150E0
6.157824018E0,-2.513949871E-1,-3.475322574E-2,-4.018591404E0
6.159837143E0,-2.450035959E-1,-3.368799388E-2,-4.018591404E0
6.161845945E0,-2.396774292E-1,-3.901416063E-2,-4.019656658E0
6.163855060E0,-2.279598713E-1,-4.753602296E-2,-4.017526150E0
6.165864591E0,-2.183727771E-1,-6.138405204E-2,-4.015396118E0
6.167874643E0,-2.045247406E-1,-8.162347972E-2,-4.013265610E0
6.169885268E0,-1.906767040E-1,-1.061238423E-1,-4.011135101E0
6.171896362E0,-1.746982187E-1,-1.380808353E-1,-4.005808830E0
6.173908081E0,-1.565892547E-1,-1.860163212E-1,-4.001547813E0
6.175920424E0,-1.384802908E-1,-2.797568142E-1,-3.999417305E0
6.177933341E0,-7.989247888E-2,-4.363460839E-1,-3.995156527E0
6.179946778E0,-3.515268862E-2,-5.375432372E-1,-3.989830256E0
6.181960528E0,7.456631400E-3,-6.110442877E-1,-3.985569477E0
6.183974799E0,5.232957378E-2,-6.675016284E-1,-3.983438969E0
6.185989383E0,9.387365729E-2,-7.122414112E-1,-3.986634493E0
6.188004174E0,1.300915778E-1,-7.441984415E-1,-3.990895510E0
6.190019018E0,1.652442664E-1,-7.676335573E-1,-3.994091272E0
6.192028601E0,1.961360276E-1,-7.718944550E-1,-3.995156527E0
6.194038445E0,2.227668613E-1,-7.740249634E-1,-3.998352051E0
6.196048653E0,2.419410497E-1,-7.740249634E-1,-3.998352051E0
6.198059278E0,2.600499988E-1,-7.665683031E-1,-3.991960764E0
6.200070320E0,2.760285139E-1,-7.612421513E-1,-3.988765001E0
6.202081883E0,2.920069993E-1,-7.473941445E-1,-3.978112698E0
6.204093914E0,3.026593328E-1,-7.335460782E-1,-3.965329885E0
6.206106206E0,3.122464418E-1,-7.218285203E-1,-3.954677582E0
6.208118966E0,3.271597028E-1,-7.090457082E-1,-3.940829515E0
6.210131935E0,3.346163332E-1,-6.941324472E-1,-3.929111958E0
6.212145164E0,3.410077095E-1,-6.898715496E-1,-3.912068367E0
6.214158706E0,3.431381881E-1,-6.909367442E-1,-3.896089792E0
6.216172456E0,3.388772607E-1,-6.930672526E-1,-3.877980709E0
6.218186414E0,3.346163332E-1,-6.824148893E-1,-3.858806610E0
6.220200476E0,3.271597028E-1,-6.589797735E-1,-3.839632511E0
6.222214591E0,3.175725937E-1,-6.334142089E-1,-3.819392920E0
6.224227872E0,3.058550358E-1,-5.982614756E-1,-3.801284075E0
6.226234851E0,2.920069993E-1,-5.503259897E-1,-3.784240246E0
6.228242247E0,2.749632597E-1,-4.917382002E-1,-3.767196655E0
6.230250164E0,2.536586225E-1,-4.267589748E-1,-3.749087572E0
6.232258601E0,2.291582525E-1,-3.596493006E-1,-3.729913473E0
6.234267872E0,2.046578974E-1,-2.999962568E-1,-3.713934898E0
6.236277872E0,1.716356725E-1,-2.435389012E-1,-3.693695545E0
6.238288862E0,1.386134475E-1,-1.860163212E-1,-3.672390938E0
6.240300789E0,1.013302878E-1,-1.231675670E-1,-3.648955822E0
6.242313706E0,5.978620425E-2,-5.073172227E-2,-3.624455452E0
6.244327508E0,2.143781446E-2,2.916075476E-2,-3.594628811E0
6.246341935E0,-2.236989327E-2,1.069227681E-1,-3.564802408E0
6.248356883E0,-6.497921795E-2,1.868152469E-1,-3.530714750E0
6.250372143E0,-1.065233052E-1,2.762948275E-1,-3.494496822E0
6.252387612E0,-1.480673850E-1,3.679048419E-1,-3.459344149E0
6.254403445E0,-1.874810159E-1,4.712324440E-1,-3.420995951E0
6.256418445E0,-2.226337045E-1,5.820167065E-1,-3.382647514E0
6.258433497E0,-2.503297627E-1,6.917356849E-1,-3.344299078E0
6.260446674E0,-2.726996541E-1,7.983921766E-1,-3.303820133E0
6.262459070E0,-2.833519876E-1,9.059807062E-1,-3.265338659E0
6.264471101E0,-2.886781394E-1,1.005047321E0,-3.224859715E0
6.266479070E0,-2.844172120E-1,1.097722650E0,-3.189707041E0
6.268487351E0,-2.716344297E-1,1.182941318E0,-3.153489113E0
6.270496101E0,-2.503297627E-1,1.256442308E0,-3.122597456E0
6.272505424E0,-2.194380015E-1,1.318225861E0,-3.095966578E0
6.274515424E0,-1.768286824E-1,1.333139181E0,-3.058683395E0
6.276525997E0,-1.246322617E-1,1.313964963E0,-3.019269943E0
6.278537351E0,-5.858781561E-2,1.269225121E0,-2.971334457E0
6.280549435E0,2.356828004E-2,1.188267469E0,-2.919137955E0
6.282562247E0,1.162435561E-1,1.092396498E0,-2.868006706E0
6.284575737E0,2.046578974E-1,1.001851678E0,-2.820071220E0
6.286589643E0,2.983984053E-1,9.283505678E-1,-2.780657768E0
6.288604070E0,3.814865649E-1,8.857412338E-1,-2.751896381E0
6.290618914E0,4.560528994E-1,8.548495173E-1,-2.730591774E0
6.292634018E0,5.103797913E-1,8.260881901E-1,-2.718874216E0
6.294649278E0,5.497934222E-1,8.154358864E-1,-2.712482691E0
6.296660685E0,5.689675808E-1,8.005226254E-1,-2.712482691E0
6.298672299E0,5.679023266E-1,7.824136615E-1,-2.712482691E0
6.300684122E0,5.583152771E-1,7.664351463E-1,-2.715678453E0
6.302696153E0,5.338149071E-1,7.461957335E-1,-2.722069740E0
6.304708393E0,4.954665005E-1,7.238258123E-1,-2.730591774E0
6.306720685E0,4.560528994E-1,6.906704903E-1,-2.735917807E0
6.308733185E0,4.113130867E-1,6.587134600E-1,-2.748700619E0
6.310745841E0,3.718994856E-1,6.416697502E-1,-2.766809702E0
6.312758653E0,3.303554058E-1,6.288869381E-1,-2.788114309E0
6.314771570E0,2.781589627E-1,6.342130899E-1,-2.773200989E0
6.316782664E0,2.270277888E-1,6.075822711E-1,-2.702895641E0
6.318793966E0,1.929403245E-1,4.818847775E-1,-2.620872736E0
6.320805476E0,1.918751001E-1,2.805557549E-1,-2.537784576E0
6.322817195E0,2.057231218E-1,7.709623873E-2,-2.458957195E0
6.324829122E0,2.355496585E-1,-9.227581322E-2,-2.386521339E0
6.326841101E0,2.579195499E-1,-2.360822707E-1,-2.331129313E0
6.328853341E0,2.834851444E-1,-3.596493006E-1,-2.301302910E0
6.330865789E0,3.015941083E-1,-4.555202723E-1,-2.302367926E0
6.332878497E0,3.069202602E-1,-5.162385702E-1,-2.331129313E0
6.334891414E0,2.973331809E-1,-5.428693891E-1,-2.382260561E0
6.336903966E0,2.749632597E-1,-5.418041348E-1,-2.439783096E0
6.338916674E0,2.408758104E-1,-5.332822800E-1,-2.497305632E0
6.340929487E0,2.003969699E-1,-5.226299763E-1,-2.546306372E0
6.342942403E0,1.588528752E-1,-5.119776130E-1,-2.581459045E0
6.344955372E0,1.162435561E-1,-5.055862069E-1,-2.607024670E0
6.346964747E0,7.682993263E-2,-5.045210123E-1,-2.627264023E0
6.348974383E0,3.528584540E-2,-5.162385702E-1,-2.644307852E0
6.350984383E0,-2.130466048E-3,-5.332822800E-1,-2.658155918E0
6.352994851E0,-3.728315607E-2,-5.386084318E-1,-2.667742968E0
6.355005789E0,-6.604444981E-2,-5.247604251E-1,-2.673069000E0
6.357017039E0,-9.587097168E-2,-4.800206423E-1,-2.670938730E0
6.359028810E0,-1.267627329E-1,-4.161066413E-1,-2.661351442E0
6.361041101E0,-1.555240154E-1,-3.436708152E-1,-2.647503614E0
6.363053914E0,-1.842853129E-1,-2.723001838E-1,-2.625133514E0
6.365067143E0,-2.087856680E-1,-2.126471400E-1,-2.597437620E0
6.367080581E0,-2.279598713E-1,-1.561897993E-1,-2.572937250E0
6.369094383E0,-2.407426685E-1,-1.103847697E-1,-2.543110609E0
6.371108445E0,-2.428731322E-1,-7.203638554E-2,-2.515414715E0
6.373122664E0,-2.450035959E-1,-5.286218971E-2,-2.482392311E0
6.375136987E0,-2.428731322E-1,-4.114462435E-2,-2.452565908E0
6.377146883E0,-2.396774292E-1,-3.581846133E-2,-2.420608997E0
6.379157039E0,-2.354165018E-1,-3.368799388E-2,-2.388651848E0
6.381167508E0,-2.354165018E-1,-3.049229458E-2,-2.355629683E0
6.383178393E0,-2.375469655E-1,-2.410089783E-2,-2.323672771E0
6.385189695E0,-2.460688353E-1,-1.557903271E-2,-2.289585114E0
6.387201258E0,-2.524602413E-1,-2.796236658E-3,-2.256562948E0
6.389213289E0,-2.652430236E-1,1.744319126E-2,-2.226736546E0
6.391225737E0,-2.801562846E-1,3.448691964E-2,-2.194779396E0
6.393238601E0,-2.950695455E-1,5.472634733E-2,-2.166018248E0
6.395251831E0,-3.110480309E-1,6.857437640E-2,-2.139387369E0
6.397265216E0,-3.259612918E-1,8.348763734E-2,-2.111691236E0
6.399278810E0,-3.387441039E-1,9.200949967E-2,-2.083995342E0
6.401292560E0,-3.472659588E-1,8.987903595E-2,-2.058429718E0
6.403306414E0,-3.589835167E-1,7.922670245E-2,-2.031798840E0
6.405320320E0,-3.643096983E-1,6.537867337E-2,-2.009428978E0
6.407329591E0,-3.664401472E-1,5.046541616E-2,-1.990254760E0
6.409339122E0,-3.696358502E-1,3.129122034E-2,-1.970015287E0
6.411349018E0,-3.685706258E-1,5.725627299E-3,-1.954036832E0
6.413359331E0,-3.707011044E-1,-1.983996481E-2,-1.936993122E0
6.415369956E0,-3.728315532E-1,-5.179695413E-2,-1.923145056E0
6.417381101E0,-3.770924807E-1,-8.162347972E-2,-1.908231854E0
6.419392612E0,-3.813534081E-1,-1.167761683E-1,-1.892253280E0
6.421404487E0,-3.898752928E-1,-1.593854874E-1,-1.870948672E0
6.423416935E0,-4.026580751E-1,-1.956034154E-1,-1.850709200E0
6.425429903E0,-4.154408872E-1,-2.286256403E-1,-1.826208830E0
6.427443185E0,-4.260932207E-1,-2.541912198E-1,-1.798512816E0
6.429456883E0,-4.410064816E-1,-2.712349594E-1,-1.772947192E0
6.431470737E0,-4.580501914E-1,-2.861482203E-1,-1.743120670E0
6.433484851E0,-4.697677493E-1,-2.904091477E-1,-1.715424657E0
6.435499122E0,-4.782896340E-1,-2.861482203E-1,-1.687728524E0
6.437512768E0,-4.878767133E-1,-2.840177417E-1,-1.657902002E0
6.439526466E0,-4.889419675E-1,-2.723001838E-1,-1.629140735E0
6.441535945E0,-4.889419675E-1,-2.680392563E-1,-1.599314213E0
6.443545685E0,-4.889419675E-1,-2.659088075E-1,-1.569487691E0
6.445555789E0,-4.825505614E-1,-2.616478503E-1,-1.537530661E0
6.447566206E0,-4.729634523E-1,-2.648435533E-1,-1.501312852E0
6.449577091E0,-4.655068219E-1,-2.648435533E-1,-1.467225313E0
6.451588289E0,-4.516588151E-1,-2.701697350E-1,-1.431007385E0
6.453600008E0,-4.356803000E-1,-2.733654380E-1,-1.393724203E0
6.455612247E0,-4.197018147E-1,-3.074528873E-1,-1.361767292E0
6.457625008E0,-4.037233293E-1,-3.575188220E-1,-1.327679753E0
6.459638237E0,-3.824186623E-1,-3.585840762E-1,-1.292527080E0
6.461651674E0,-3.643096983E-1,-3.383446336E-1,-1.257374406E0
6.463665424E0,-3.493964374E-1,-3.181052208E-1,-1.229678392E0
6.465679435E0,-3.387441039E-1,-2.989310026E-1,-1.210504174E0
6.467693549E0,-3.280917704E-1,-2.786915898E-1,-1.196656108E0
6.469707768E0,-3.217003644E-1,-2.669740319E-1,-1.184938550E0
6.471718185E0,-3.142437339E-1,-2.552564740E-1,-1.176416755E0
6.473728810E0,-3.067871034E-1,-2.509955168E-1,-1.168960094E0
6.475739695E0,-2.993304729E-1,-2.509955168E-1,-1.158307791E0
6.477750945E0,-2.961347699E-1,-2.552564740E-1,-1.146590233E0
6.479762508E0,-2.929390669E-1,-2.648435533E-1,-1.132742167E0
6.481774226E0,-2.950695455E-1,-2.701697350E-1,-1.116763711E0
6.483786101E0,-2.940043211E-1,-2.754958868E-1,-1.097589493E0
6.485798341E0,-2.940043211E-1,-2.733654380E-1,-1.078415275E0
6.487810737E0,-2.961347699E-1,-2.723001838E-1,-1.054980159E0
6.489823445E0,-2.961347699E-1,-2.669740319E-1,-1.032610297E0
6.491836258E0,-2.929390669E-1,-2.754958868E-1,-1.004914165E0
6.493849331E0,-2.918738425E-1,-2.957353294E-1,-9.740224481E-1
6.495862612E0,-2.865476906E-1,-3.159747422E-1,-9.410002232E-1
6.497876101E0,-2.812215090E-1,-3.298227787E-1,-9.143694043E-1
6.499889695E0,-2.780258060E-1,-3.319532275E-1,-8.866733313E-1
6.501900789E0,-2.716344297E-1,-3.276923001E-1,-8.632382154E-1
6.503912039E0,-2.673735023E-1,-3.170399666E-1,-8.429988027E-1
6.505923497E0,-2.524602413E-1,-3.042571843E-1,-8.280855417E-1
6.507935216E0,-2.471340597E-1,-2.946700752E-1,-8.153027296E-1
6.509947195E0,-2.343512625E-1,-2.861482203E-1,-7.993242145E-1
6.511959226E0,-2.141118348E-1,-2.669740319E-1,-7.865414619E-1
6.513971518E0,-1.949376464E-1,-2.520607710E-1,-7.705629468E-1
6.515984070E0,-1.704372764E-1,-2.254299372E-1,-7.545844316E-1
6.517996831E0,-1.416759938E-1,-2.137123793E-1,-7.354102731E-1
6.520009747E0,-1.161103994E-1,-2.264951766E-1,-7.194317579E-1
6.522022456E0,-8.947957307E-2,-2.573869228E-1,-7.034532428E-1
6.524035320E0,-6.710968167E-2,-2.914743721E-1,-6.864095330E-1
6.526048289E0,-4.473978654E-2,-3.287575543E-1,-6.683005691E-1
6.528061310E0,-2.663082629E-2,-3.479317427E-1,-6.523220539E-1
6.530074331E0,-1.278279629E-2,-3.532578945E-1,-6.342130899E-1
6.532087351E0,-1.065233024E-3,-3.489969671E-1,-6.150389314E-1
6.534099956E0,7.456631400E-3,-3.319532275E-1,-5.947995186E-1
6.536112560E0,1.504641678E-2,-3.085181117E-1,-5.724295974E-1
6.538124903E0,1.717688330E-2,-2.850829959E-1,-5.521901846E-1
6.540135841E0,2.250304818E-2,-2.680392563E-1,-5.298202634E-1
6.542146831E0,2.782921307E-2,-2.552564740E-1,-5.074504018E-1
6.544157924E0,2.995967865E-2,-2.456693649E-1,-4.840152562E-1
6.546169174E0,3.102491237E-2,-2.328865677E-1,-4.616453648E-1
6.548180633E0,4.061200842E-2,-2.158428431E-1,-4.371449947E-1
6.550192247E0,4.380770773E-2,-2.030600458E-1,-4.137098789E-1
6.552204070E0,5.019910634E-2,-1.913424879E-1,-3.870790601E-1
6.554216101E0,5.765573680E-2,-1.753639877E-1,-3.625786901E-1
6.556228133E0,6.404713541E-2,-1.615159512E-1,-3.380783200E-1
6.558240424E0,7.043853402E-2,-1.476679295E-1,-3.146432042E-1
6.560252872E0,7.896039635E-2,-1.370155960E-1,-2.912080884E-1
6.562265476E0,8.748225868E-2,-1.178414002E-1,-2.699034214E-1
6.564278237E0,8.961272985E-2,-1.071890742E-1,-2.464682907E-1
6.566289070E0,9.600412846E-2,-9.547150880E-2,-2.251636237E-1
6.568300164E0,9.706936032E-2,-8.055824786E-2,-2.038589716E-1
6.570311518E0,9.706936032E-2,-6.777545065E-2,-1.804238409E-1
6.572323185E0,9.919982404E-2,-5.286218971E-2,-1.569887102E-1
6.574335164E0,9.600412846E-2,-4.114462435E-2,-1.324883550E-1
6.576347351E0,9.174319357E-2,-2.836182900E-2,-1.090532318E-1
6.578359851E0,8.641702682E-2,-1.557903271E-2,-8.668334037E-2
6.580372560E0,8.215609938E-2,-4.926702939E-3,-6.111774594E-2
6.582385320E0,7.256899774E-2,8.921326138E-3,-3.555215150E-2
6.584398081E0,6.404713541E-2,1.957365684E-2,-1.105179265E-2
6.586410893E0,5.552527308E-2,2.809552103E-2,1.344856713E-2
6.588423914E0,4.593817517E-2,3.235645220E-2,3.688369319E-2
6.590437039E0,4.167724028E-2,3.874785081E-2,6.031882018E-2
6.592450268E0,3.315537795E-2,4.300878197E-2,8.375394344E-2
6.594463497E0,2.356828004E-2,4.513924941E-2,1.050586104E-1
6.596472872E0,1.717688330E-2,4.940018058E-2,1.263632625E-1
6.598482508E0,1.185071748E-2,5.366111174E-2,1.487331539E-1
6.600492456E0,6.391398143E-3,5.579157919E-2,1.668421179E-1
6.602502820E0,2.130466048E-3,5.579157919E-2,1.881467849E-1
6.604513653E0,-3.195699072E-3,5.366111174E-2,2.083862126E-1
6.606524799E0,-4.260932095E-3,5.472634733E-2,2.264951766E-1
6.608536466E0,-5.326164886E-3,5.792204663E-2,2.446041405E-1
6.610548653E0,-8.521864191E-3,5.579157919E-2,2.616478503E-1
6.612561362E0,-8.521864191E-3,5.366111174E-2,2.786915898E-1
6.614574539E0,-9.587096982E-3,5.366111174E-2,2.968005538E-1
6.616587924E0,-1.065232977E-2,5.366111174E-2,3.159747422E-1
6.618601622E0,-1.065232977E-2,5.366111174E-2,3.330184817E-1
6.620615581E0,-1.278279629E-2,5.579157919E-2,3.521926701E-1
6.622629695E0,-6.391398143E-3,6.005251035E-2,3.703016341E-1
6.624643914E0,-8.521864191E-3,5.898727849E-2,3.905410469E-1
6.626654851E0,-6.391398143E-3,6.431344151E-2,4.086500108E-1
6.628665997E0,-4.260932095E-3,6.644391268E-2,4.267589748E-1
6.630677403E0,-1.065233024E-3,6.963960826E-2,4.459331632E-1
6.632689070E0,2.130466048E-3,7.177007198E-2,4.640421271E-1
6.634700997E0,7.456631400E-3,8.029194176E-2,4.842815697E-1
6.636713028E0,1.504641678E-2,8.561810106E-2,5.045210123E-1
6.638725320E0,1.930734888E-2,8.987903595E-2,5.258256793E-1
6.640737820E0,2.889444493E-2,9.307473898E-2,5.471302867E-1
6.642750581E0,3.528584540E-2,9.413997084E-2,5.684349537E-1
6.644763497E0,4.380770773E-2,9.733566642E-2,5.929353237E-1
6.646775737E0,4.913387448E-2,9.520520270E-2,6.216966510E-1
6.648788185E0,5.446003750E-2,9.307473898E-2,6.483274698E-1
6.650800789E0,5.659050494E-2,8.987903595E-2,6.781539917E-1
6.652813549E0,5.872096866E-2,8.881380409E-2,7.079805136E-1
6.654826414E0,5.552527308E-2,8.881380409E-2,7.367417812E-1
6.656837143E0,5.659050494E-2,9.200949967E-2,7.676335573E-1
6.658848081E0,5.659050494E-2,9.200949967E-2,8.017209768E-1
6.660859226E0,5.339480564E-2,9.520520270E-2,8.336780071E-1
6.662870633E0,5.552527308E-2,9.520520270E-2,8.667002320E-1
6.664882299E0,5.552527308E-2,8.881380409E-2,9.007876515E-1
6.666894122E0,5.872096866E-2,7.709623873E-2,9.327446818E-1
6.668906258E0,6.404713541E-2,6.324820966E-2,9.668321013E-1
6.670918653E0,6.830807030E-2,4.833494872E-2,1.004115224E0
6.672931362E0,7.469946891E-2,3.235645220E-2,1.037137508E0
6.674944331E0,7.896039635E-2,1.850842312E-2,1.071224928E0
6.676957299E0,8.428656310E-2,6.790860556E-3,1.105312467E0
6.678970424E0,9.493889660E-2,2.529928461E-3,1.138334632E0
6.680983706E0,9.919982404E-2,-6.657706108E-4,1.167095900E0
6.682997039E0,1.045259908E-1,1.318225823E-2,1.197987676E0
6.685010424E0,1.098521575E-1,4.407401755E-2,1.233140349E0
6.687019747E0,1.130478531E-1,5.579157919E-2,1.276814938E0
6.689029278E0,1.215697154E-1,6.218297780E-2,1.321554661E0
6.691039122E0,1.300915778E-1,6.218297780E-2,1.367359757E0
6.693049383E0,1.460700780E-1,6.537867337E-2,1.412232637E0
6.695060112E0,1.577876359E-1,6.963960826E-2,1.458037734E0
6.697071206E0,1.727008969E-1,7.070484012E-2,1.501712203E0
6.699082872E0,1.897446364E-1,7.177007198E-2,1.543256402E0
6.701095060E0,2.110492885E-1,8.135717362E-2,1.585865617E0
6.703107768E0,2.291582525E-1,8.987903595E-2,1.629540205E0
6.705120945E0,2.462019771E-1,9.946613014E-2,1.670019031E0
6.707134383E0,2.621804774E-1,1.037270650E-1,1.712628365E0
6.709148185E0,2.813546658E-1,1.005313694E-1,1.757368207E0
6.711162299E0,2.909417748E-1,1.005313694E-1,1.799977541E0
6.713176622E0,2.994636297E-1,1.015966013E-1,1.845782518E0
6.715191049E0,3.079854846E-1,9.946613014E-2,1.894783258E0
6.717201987E0,3.090507388E-1,9.307473898E-2,1.944849253E0
6.719213133E0,3.122464418E-1,7.603100687E-2,1.999176025E0
6.721224487E0,3.143768907E-1,5.579157919E-2,2.055633545E0
